Portuguese	3	4771150	1856
			4)	obs	1219	598	8.771252E-5
			5)	oba	1408	434	6.365758E-5
			6)	obt	1642	286	4.1949465E-5
			7)	ob_	1645	284	4.1656112E-5
			8)	obi	1688	262	3.842923E-5
		7)	od	0	0	0.0
			1)	ode	220	4566	6.6972466E-4
			2)	odo	278	3701	5.4284954E-4
			3)	oda	661	1587	2.3277552E-4
			4)	odu	666	1573	2.3072206E-4
			5)	odi	1394	441	6.468432E-5
		8)	ol	0	0	0.0
			1)	olí	327	3242	4.7552504E-4
			2)	olv	486	2235	3.2782188E-4
			3)	olu	530	2030	2.977532E-4
			4)	olo	620	1688	2.4758984E-4
			5)	ole	725	1392	2.0417362E-4
			6)	ola	746	1328	1.9478632E-4
			7)	oli	981	913	1.339156E-4
			8)	olh	1211	606	8.888593E-5
			9)	oló	1513	364	5.3390228E-5
			10)	olt	1557	336	4.9283288E-5
		9)	op	0	0	0.0
			1)	opo	344	3134	4.59684E-4
			2)	ope	376	2799	4.105474E-4
			3)	opi	1149	673	9.871325E-5
			4)	opt	1309	513	7.524502E-5
			5)	opu	1364	470	6.893793E-5
			6)	opç	1750	235	3.4468965E-5
			7)	opõ	1827	210	3.0802054E-5
		10)	oc	0	0	0.0
			1)	oci	371	2833	4.155344E-4
			2)	oce	548	1950	2.860191E-4
			3)	oca	579	1820	2.6695113E-4
			4)	ocu	651	1612	2.3644244E-4
			5)	ocr	1069	797	1.1690113E-4
			6)	oco	1251	560	8.213881E-5
		11)	ov	0	0	0.0
			1)	ova	496	2172	3.1858124E-4
			2)	ovo	740	1348	1.9771986E-4
			3)	ove	763	1309	1.9199947E-4
			4)	ovi	1418	427	6.263085E-5
		12)	oi	0	0	0.0
			1)	ois	502	2150	3.1535438E-4
			2)	oi_	593	1777	2.6064404E-4
			3)	oio	1095	753	1.1044737E-4
			4)	oia	1303	517	7.5831726E-5
		13)	ot	0	0	0.0
			1)	ota	567	1874	2.7487168E-4
			2)	ote	761	1311	1.9229282E-4
			3)	oti	1207	608	8.917928E-5
			4)	oto	1411	430	6.3070875E-5
		14)	og	0	0	0.0
			1)	ogr	608	1727	2.5331022E-4
			2)	ogo	1323	503	7.3778254E-5
			3)	ogi	1387	446	6.54177E-5
			4)	oga	1641	286	4.1949465E-5
		15)	oj	0	0	0.0
			1)	oje	638	1639	2.404027E-4
		16)	oa	0	0	0.0
			1)	oas	1033	844	1.2379492E-4
			2)	oa_	1496	376	5.5150347E-5
			3)	oal	1690	261	3.8282553E-5
		17)	oo	0	0	0.0
			1)	oop	1206	610	8.947263E-5
			2)	oor	1698	254	3.7255817E-5
		18)	of	0	0	0.0
			1)	ofe	1337	489	7.172478E-5
			2)	ofu	1589	318	4.6643112E-5
			3)	ofi	1682	264	3.8722585E-5
		19)	oe	0	0	0.0
			1)	oer	1634	291	4.268285E-5
		20)	oç	0	0	0.0
			1)	oçã	1777	228	3.344223E-5
	2)	_	0	0	0.0
		1)	_d	0	0	0.0
			1)	_de	2	74564	0.010936783
			2)	_do	24	25887	0.0037970133
			3)	_da	26	25266	0.0037059272
			4)	_di	58	13536	0.0019854123
			5)	_du	832	1142	1.675045E-4
			6)	_dú	1575	327	4.79632E-5
		2)	_q	0	0	0.0
			1)	_qu	6	47912	0.0070275622
		3)	_c	0	0	0.0
			1)	_co	8	45534	0.0066787656
			2)	_ca	136	6842	0.0010035603
			3)	_cr	320	3325	4.876992E-4
			4)	_ci	385	2705	3.967598E-4
			5)	_cu	532	2020	2.9628642E-4
			6)	_ce	607	1731	2.5389693E-4
			7)	_ch	692	1487	2.1810789E-4
			8)	_cl	698	1478	2.167878E-4
		4)	_a	0	0	0.0
			1)	_a_	9	43796	0.0064238417
			2)	_as	64	13063	0.0019160345
			3)	_ao	111	7855	0.0011521435
			4)	_ap	117	7629	0.0011189947
			5)	_al	124	7339	0.0010764585
			6)	_ac	126	7250	0.0010634043
			7)	_an	244	4172	6.1193417E-4
			8)	_at	326	3245	4.759651E-4
			9)	_ad	417	2530	3.7109142E-4
			10)	_ag	449	2410	3.5349024E-4
			11)	_au	488	2229	3.269418E-4
			12)	_am	501	2152	3.1564772E-4
			13)	_ab	526	2047	3.002467E-4
			14)	_aq	572	1848	2.710581E-4
			15)	_ai	722	1404	2.0593374E-4
			16)	_ar	769	1295	1.89946E-4
			17)	_af	794	1245	1.8261219E-4
			18)	_av	1090	762	1.11767455E-4
			19)	_aj	1114	730	1.0707381E-4
		5)	_s	0	0	0.0
			1)	_se	14	32906	0.0048265355
			2)	_so	112	7832	0.00114877
			3)	_su	156	6254	9.1731455E-4
			4)	_si	206	4892	7.175412E-4
			5)	_sa	379	2781	4.079072E-4
			6)	_sã	468	2356	3.4556972E-4
			7)	_só	895	1037	1.5210349E-4
			8)	_sé	1331	497	7.28982E-5
		6)	_r	0	0	0.0
			1)	_re	18	28834	0.004229269
			2)	_ra	617	1695	2.486166E-4
			3)	_ri	988	905	1.3274219E-4
			4)	_ru	1420	427	6.263085E-5
			5)	_ro	1631	294	4.3122876E-5
		7)	_e	0	0	0.0
			1)	_e_	22	26382	0.003869618
			2)	_es	31	22227	0.0032601776
			3)	_em	46	15994	0.0023459431
			4)	_ex	121	7400	0.0010854057
			5)	_en	131	7085	0.0010392027
			6)	_eu	360	2959	4.3401562E-4
			7)	_el	392	2674	3.9221282E-4
			8)	_ef	598	1759	2.5800389E-4
			9)	_ec	650	1614	2.367358E-4
			10)	_ev	813	1189	1.743983E-4
			11)	_er	1178	640	9.387293E-5
			12)	_eq	1328	500	7.3338226E-5
		8)	_p	0	0	0.0
			1)	_pr	23	25899	0.0037987735
			2)	_po	25	25649	0.0037621043
			3)	_pa	32	21788	0.0031957866
			4)	_pe	55	14383	0.0021096475
			5)	_pl	864	1089	1.5973065E-4
			6)	_pú	1130	706	1.03553575E-4
			7)	_pu	1315	510	7.480499E-5
			8)	_pô	1680	266	3.9015937E-5
			9)	_pi	1759	233	3.4175613E-5
		9)	_o	0	0	0.0
			1)	_o_	28	24979	0.0036638312
			2)	_os	80	11403	0.0016725516
			3)	_ou	199	5001	7.335289E-4
			4)	_ob	329	3221	4.7244484E-4
			5)	_or	370	2834	4.1568108E-4
			6)	_op	578	1822	2.672445E-4
			7)	_on	1145	686	1.0062005E-4
			8)	_oc	1253	560	8.213881E-5
			9)	_of	1618	303	4.4442964E-5
		10)	_u	0	0	0.0
			1)	_um	36	20360	0.0029863326
			2)	_ut	1020	864	1.2672845E-4
			3)	_un	1174	652	9.563305E-5
			4)	_ur	1574	329	4.8256552E-5
			5)	_us	1714	246	3.6082405E-5
			6)	_ul	1804	218	3.1975465E-5
		11)	_n	0	0	0.0
			1)	_no	37	18846	0.0027642644
			2)	_nã	87	10582	0.0015521302
			3)	_na	92	10184	0.0014937529
			4)	_ne	138	6812	9.9916E-4
			5)	_nu	618	1694	2.484699E-4
			6)	_ní	851	1112	1.6310421E-4
			7)	_nó	994	896	1.314221E-4
			8)	_nú	1286	532	7.803187E-5
			9)	_n_	1520	359	5.2656847E-5
			10)	_ni	1838	207	3.0362025E-5
		12)	_i	0	0	0.0
			1)	_in	53	14922	0.002188706
			2)	_im	218	4629	6.789653E-4
			3)	_is	389	2698	3.9573308E-4
			4)	_ir	909	1008	1.4784986E-4
			5)	_ig	1004	886	1.2995534E-4
			6)	_id	1042	836	1.2262151E-4
			7)	_il	1730	242	3.54957E-5
		13)	_m	0	0	0.0
			1)	_ma	67	12825	0.0018811255
			2)	_me	95	9954	0.0014600174
			3)	_mu	197	5088	7.462898E-4
			4)	_mo	268	3868	5.6734454E-4
			5)	_mi	390	2692	3.94853E-4
			6)	_mé	1508	368	5.3976935E-5
			7)	_má	1752	235	3.4468965E-5
		14)	_t	0	0	0.0
			1)	_te	74	11911	0.0017470632
			2)	_tr	150	6450	9.460631E-4
			3)	_to	154	6295	9.233283E-4
			4)	_ta	163	6143	9.0103346E-4
			5)	_ti	728	1381	2.0256017E-4
			6)	_tu	951	962	1.4110275E-4
			7)	_tê	1031	846	1.2408827E-4
			8)	_tã	1324	503	7.3778254E-5
			9)	_té	1721	245	3.593573E-5
		15)	_é	0	0	0.0
			1)	_é_	88	10527	0.001544063
		16)	_f	0	0	0.0
			1)	_fa	134	6902	0.0010123609
			2)	_fo	135	6860	0.0010062004
			3)	_fi	265	3885	5.6983804E-4
			4)	_fu	380	2766	4.0570708E-4
			5)	_fr	768	1302	1.9097274E-4
			6)	_fe	782	1267	1.8583906E-4
			7)	_fl	1511	366	5.368358E-5
		17)	_à	0	0	0.0
			1)	_à_	149	6454	9.466498E-4
			2)	_às	602	1742	2.555104E-4
		18)	_v	0	0	0.0
			1)	_ve	215	4679	6.862991E-4
			2)	_vi	236	4368	6.4068276E-4
			3)	_vo	479	2275	3.3368892E-4
			4)	_va	587	1801	2.641643E-4
			5)	_vá	1235	581	8.521902E-5
			6)	_ví	1837	207	3.0362025E-5
			7)	_vã	1846	204	2.9921996E-5
		19)	_g	0	0	0.0
			1)	_gr	365	2878	4.2213482E-4
			2)	_go	430	2490	3.6522438E-4
			3)	_ge	669	1570	2.3028202E-4
			4)	_ga	910	1007	1.4770319E-4
			5)	_gl	1451	409	5.9990667E-5
			6)	_gu	1609	308	4.5176348E-5
		20)	_l	0	0	0.0
			1)	_li	397	2655	3.89426E-4
			2)	_le	398	2655	3.89426E-4
			3)	_lu	622	1684	2.4700313E-4
			4)	_la	744	1331	1.9522636E-4
			5)	_lo	790	1250	1.8334556E-4
			6)	_lh	1249	562	8.243217E-5
		21)	_j	0	0	0.0
			1)	_ju	523	2057	3.0171347E-4
			2)	_já	545	1962	2.877792E-4
			3)	_jo	1604	310	4.54697E-5
		22)	_b	0	0	0.0
			1)	_ba	533	2017	2.958464E-4
			2)	_be	594	1776	2.6049739E-4
			3)	_bo	933	979	1.4359625E-4
			4)	_br	1385	450	6.60044E-5
			5)	_bi	1661	277	4.0629377E-5
		23)	_h	0	0	0.0
			1)	_ho	583	1809	2.653377E-4
			2)	_há	625	1676	2.4582972E-4
			3)	_hu	871	1078	1.5811721E-4
			4)	_ha	873	1073	1.5738384E-4
			5)	_hi	1470	393	5.7643847E-5
		24)	_ú	0	0	0.0
			1)	_úl	1047	822	1.20568046E-4
			2)	_ún	1362	472	6.923128E-5
		25)	_â	0	0	0.0
			1)	_âm	1146	685	1.0047337E-4
		26)	_á	0	0	0.0
			1)	_ág	1356	474	6.9524634E-5
			2)	_ár	1384	451	6.615108E-5
		27)	_z	0	0	0.0
			1)	_zo	1500	373	5.4710315E-5
	3)	d	0	0	0.0
		1)	de	0	0	0.0
			1)	de_	3	61546	0.009027349
			2)	des	68	12544	0.0018399094
			3)	der	183	5507	8.077472E-4
			4)	dev	227	4509	6.613641E-4
			5)	dem	285	3653	5.358091E-4
			6)	dep	303	3503	5.138076E-4
			7)	den	403	2594	3.804787E-4
			8)	dec	422	2519	3.69478E-4
			9)	dei	675	1547	2.2690847E-4
			10)	def	707	1450	2.1268085E-4
			11)	deb	759	1313	1.9258619E-4
			12)	det	1036	841	1.233549E-4
			13)	del	1081	778	1.1411428E-4
			14)	deq	1469	393	5.7643847E-5
			15)	deu	1692	259	3.79892E-5
			16)	dez	1808	216	3.1682113E-5
		2)	do	0	0	0.0
			1)	do_	12	37676	0.005526182
			2)	dos	39	17977	0.0026368026
			3)	dor	490	2206	3.2356824E-4
			4)	dom	1034	843	1.2364825E-4
			5)	dop	1289	531	7.78852E-5
			6)	doi	1327	500	7.3338226E-5
			7)	doc	1480	385	5.6470435E-5
			8)	dot	1718	245	3.593573E-5
			9)	dou	1783	225	3.30022E-5
		3)	da	0	0	0.0
			1)	da_	17	29876	0.0043821055
			2)	dad	65	12993	0.0019057671
			3)	das	79	11451	0.0016795921
			4)	dam	431	2484	3.643443E-4
			5)	dar	541	1975	2.89686E-4
			6)	dat	1285	532	7.803187E-5
			7)	dan	1433	417	6.116408E-5
			8)	daq	1655	280	4.1069405E-5
			9)	daç	1694	258	3.7842525E-5
			10)	dag	1725	244	3.5789053E-5
			11)	dav	1845	204	2.9921996E-5
		4)	di	0	0	0.0
			1)	dir	213	4699	6.8923266E-4
			2)	dis	288	3607	5.2906194E-4
			3)	did	433	2474	3.6287753E-4
			4)	dia	531	2023	2.9672647E-4
			5)	dic	581	1817	2.665111E-4
			6)	dif	612	1717	2.5184348E-4
			7)	diz	639	1639	2.404027E-4
			8)	dim	976	922	1.3523569E-4
			9)	div	1045	824	1.208614E-4
			10)	diç	1073	792	1.1616775E-4
			11)	dit	1102	741	1.0868725E-4
			12)	dig	1336	490	7.187146E-5
			13)	din	1339	488	7.1578106E-5
			14)	dio	1549	345	5.0603376E-5
			15)	diá	1671	271	3.9749317E-5
		5)	du	0	0	0.0
			1)	duz	850	1113	1.632509E-4
			2)	dut	1024	852	1.2496834E-4
			3)	dur	1151	673	9.871325E-5
			4)	duç	1185	636	9.3286224E-5
			5)	dua	1203	613	8.991267E-5
			6)	duo	1443	412	6.04307E-5
		6)	dã	0	0	0.0
			1)	dão	855	1104	1.619308E-4
		7)	dm	0	0	0.0
			1)	dmi	1304	517	7.5831726E-5
		8)	dr	0	0	0.0
			1)	dro	1308	514	7.53917E-5
			2)	dra	1850	203	2.977532E-5
		9)	dê	0	0	0.0
			1)	dên	1498	376	5.5150347E-5
		10)	dú	0	0	0.0
			1)	dúv	1597	314	4.6056404E-5
			2)	dús	1687	263	3.8575905E-5
	4)	a	0	0	0.0
		1)	as	0	0	0.0
			1)	as_	4	53491	0.00784587
			2)	ass	175	5718	8.3869597E-4
			3)	ase	551	1942	2.8484568E-4
			4)	aso	699	1476	2.1649445E-4
			5)	ast	958	953	1.3978266E-4
			6)	asp	1089	763	1.1191413E-4
			7)	asi	1094	756	1.108874E-4
			8)	asc	1826	211	3.094873E-5
		2)	ar	0	0	0.0
			1)	ar_	33	21369	0.003134329
			2)	ara	54	14505	0.002127542
			3)	art	233	4375	6.417095E-4
			4)	are	298	3540	5.192346E-4
			5)	ari	334	3208	4.7053804E-4
			6)	arm	779	1277	1.8730582E-4
			7)	arg	838	1138	1.669178E-4
			8)	ará	965	933	1.3684914E-4
			9)	aro	1005	885	1.2980866E-4
			10)	arc	1233	582	8.53657E-5
			11)	ard	1278	541	7.935196E-5
			12)	arr	1419	427	6.263085E-5
			13)	ars	1446	410	6.0137343E-5
			14)	arl	1567	332	4.869658E-5
			15)	arn	1643	286	4.1949465E-5
			16)	arã	1772	230	3.3735585E-5
			17)	arí	1818	213	3.1242085E-5
			18)	arê	1856	200	2.933529E-5
		3)	aç	0	0	0.0
			1)	açã	44	16452	0.002413121
			2)	açõ	207	4887	7.1680784E-4
			3)	aça	1271	546	8.0085345E-5
			4)	aço	1435	417	6.116408E-5
		4)	ad	0	0	0.0
			1)	ado	48	15743	0.0023091275
			2)	ade	69	12419	0.0018215749
			3)	ada	93	10121	0.0014845124
			4)	adã	904	1011	1.482899E-4
			5)	adi	931	980	1.4374292E-4
			6)	adr	1240	576	8.448563E-5
			7)	adm	1305	516	7.568505E-5
			8)	adu	1638	290	4.2536172E-5
		5)	am	0	0	0.0
			1)	ame	63	13083	0.001918968
			2)	am_	119	7608	0.0011159144
			3)	amb	204	4929	7.2296825E-4
			4)	amo	248	4130	6.0577376E-4
			5)	ama	515	2095	3.0728718E-4
			6)	ami	1267	549	8.052537E-5
			7)	amp	1437	415	6.0870727E-5
		6)	an	0	0	0.0
			1)	ant	82	11056	0.0016216548
			2)	and	230	4431	6.4992334E-4
			3)	ano	318	3332	4.8872596E-4
			4)	anç	387	2699	3.9587973E-4
			5)	ani	550	1944	2.8513902E-4
			6)	anc	599	1753	2.5712381E-4
			7)	ans	695	1480	2.1708115E-4
			8)	ana	737	1356	1.9889326E-4
			9)	anh	964	935	1.3714249E-4
			10)	ane	1063	804	1.1792787E-4
			11)	anu	1450	409	5.9990667E-5
			12)	ang	1545	347	5.0896728E-5
			13)	aná	1736	239	3.5055673E-5
		7)	ai	0	0	0.0
			1)	ais	83	10905	0.0015995067
			2)	ain	704	1465	2.14881E-4
			3)	aio	822	1159	1.69998E-4
			4)	ai_	1393	442	6.4830994E-5
			5)	aix	1768	231	3.388226E-5
		8)	al	0	0	0.0
			1)	al_	85	10732	0.0015741317
			2)	ali	174	5752	8.4368297E-4
			3)	alm	367	2856	4.1890793E-4
			4)	alt	406	2587	3.79452E-4
			5)	alg	509	2106	3.089006E-4
			6)	ala	510	2106	3.089006E-4
			7)	alh	516	2094	3.071405E-4
			8)	alq	977	922	1.3523569E-4
			9)	alo	1039	840	1.2320821E-4
			10)	ale	1140	693	1.0164678E-4
			11)	alé	1198	620	9.09394E-5
			12)	alv	1290	530	7.773852E-5
			13)	alc	1482	385	5.6470435E-5
			14)	ald	1606	309	4.5323024E-5
		9)	ao	0	0	0.0
			1)	ao_	184	5487	8.048137E-4
			2)	aos	457	2385	3.4982333E-4
		10)	at	0	0	0.0
			1)	ati	191	5218	7.6535775E-4
			2)	ate	341	3156	4.629109E-4
			3)	ató	427	2508	3.6786453E-4
			4)	ata	467	2356	3.4556972E-4
			5)	até	484	2268	3.326622E-4
			6)	atr	709	1438	2.1092074E-4
			7)	ato	723	1403	2.0578706E-4
			8)	atu	789	1255	1.8407895E-4
			9)	atá	1720	245	3.593573E-5
		11)	ac	0	0	0.0
			1)	act	259	4032	5.9139944E-4
			2)	aci	333	3213	4.7127143E-4
			3)	aco	471	2350	3.4468967E-4
			4)	ace	601	1742	2.555104E-4
			5)	acç	841	1137	1.6677112E-4
			6)	aca	1068	798	1.17047806E-4
			7)	acr	1403	438	6.424428E-5
			8)	acu	1780	227	3.3295553E-5
		12)	ap	0	0	0.0
			1)	apr	359	2967	4.3518902E-4
			2)	ape	508	2109	3.0934063E-4
			3)	apo	682	1521	2.2309489E-4
			4)	apl	826	1150	1.6867791E-4
			5)	apa	942	969	1.4212949E-4
			6)	api	1325	502	7.363158E-5
			7)	apó	1693	259	3.79892E-5
		13)	aí	0	0	0.0
			1)	aís	401	2605	3.8209214E-4
			2)	aí_	1652	281	4.1216084E-5
		14)	aq	0	0	0.0
			1)	aqu	451	2404	3.526102E-4
		15)	ab	0	0	0.0
			1)	aba	452	2403	3.524635E-4
			2)	abe	537	1996	2.927662E-4
			3)	abi	667	1572	2.3057539E-4
			4)	abo	716	1423	2.087206E-4
			5)	abr	1291	530	7.773852E-5
			6)	abs	1462	403	5.911061E-5
		16)	az	0	0	0.0
			1)	aze	558	1896	2.7809854E-4
			2)	az_	922	991	1.4535636E-4
			3)	azo	1316	509	7.465831E-5
			4)	azã	1360	473	6.937796E-5
			5)	azõ	1814	215	3.1535437E-5
		17)	ag	0	0	0.0
			1)	age	686	1496	2.1942797E-4
			2)	agr	780	1276	1.8715915E-4
			3)	ago	967	932	1.3670245E-4
			4)	aga	1461	404	5.9257287E-5
			5)	agi	1644	286	4.1949465E-5
			6)	agu	1803	218	3.1975465E-5
		18)	av	0	0	0.0
			1)	ava	735	1360	1.9947997E-4
			2)	ave	800	1216	1.7835856E-4
			3)	avo	1099	746	1.0942063E-4
			4)	avi	1194	625	9.167278E-5
			5)	avé	1277	541	7.935196E-5
			6)	avr	1342	482	7.069805E-5
		19)	au	0	0	0.0
			1)	aut	827	1149	1.6853125E-4
			2)	aus	963	936	1.3728916E-4
			3)	aum	1298	526	7.715181E-5
			4)	aud	1564	334	4.8989936E-5
			5)	au_	1733	241	3.5349025E-5
			6)	aux	1774	229	3.358891E-5
		20)	af	0	0	0.0
			1)	afi	853	1111	1.6295754E-4
			2)	afe	1522	358	5.2510168E-5
		21)	aj	0	0	0.0
			1)	aju	1105	740	1.08540575E-4
			2)	aja	1707	252	3.6962465E-5
		22)	aú	0	0	0.0
			1)	aúd	1503	371	5.4416963E-5
		23)	ax	0	0	0.0
			1)	axa	1843	205	3.0068672E-5
	5)	ã	0	0	0.0
		1)	ão	0	0	0.0
			1)	ão_	5	49363	0.0072403895
			2)	ãos	885	1053	1.544503E-4
	6)	q	0	0	0.0
		1)	qu	0	0	0.0
			1)	que	7	45552	0.0066814055
			2)	qua	129	7160	0.0010502033
			3)	qui	330	3219	4.721515E-4
			4)	quê	1296	526	7.715181E-5
	7)	e	0	0	0.0
		1)	en	0	0	0.0
			1)	ent	10	43199	0.006336276
			2)	enh	130	7139	0.0010471232
			3)	end	211	4739	6.950997E-4
			4)	ens	287	3614	5.3008867E-4
			5)	enc	375	2812	4.124542E-4
			6)	ena	441	2433	3.568638E-4
			7)	env	483	2269	3.3280888E-4
			8)	enç	535	2007	2.9437963E-4
			9)	eno	538	1992	2.921795E-4
			10)	ene	911	1006	1.4755651E-4
			11)	enq	1341	484	7.09914E-5
			12)	eni	1600	313	4.590973E-5
		2)	es	0	0	0.0
			1)	es_	15	31092	0.004560464
			2)	est	29	24874	0.00364843
			3)	ess	66	12988	0.0019050337
			4)	esp	132	7021	0.0010298154
			5)	ese	140	6778	9.94173E-4
			6)	esa	436	2462	3.6111742E-4
			7)	esc	450	2406	3.5290353E-4
			8)	esm	556	1901	2.7883193E-4
			9)	eso	861	1090	1.5987734E-4
			10)	esi	1044	825	1.2100807E-4
			11)	esu	1143	687	1.0076672E-4
			12)	esf	1259	554	8.125875E-5
			13)	esd	1395	441	6.468432E-5
			14)	esã	1405	436	6.395093E-5
			15)	esí	1555	338	4.957664E-5
			16)	esq	1653	280	4.1069405E-5
		3)	em	0	0	0.0
			1)	em_	20	26424	0.0038757785
			2)	emo	151	6368	9.3403563E-4
			3)	emp	228	4494	6.59164E-4
			4)	ema	291	3598	5.2774185E-4
			5)	eme	453	2396	3.5143679E-4
			6)	emb	715	1424	2.0886726E-4
			7)	emi	1302	519	7.612508E-5
		4)	er	0	0	0.0
			1)	er_	45	16187	0.0023742516
			2)	era	115	7771	0.0011398226
			3)	eri	179	5677	8.326822E-4
			4)	ere	186	5435	7.971865E-4
			5)	erm	345	3111	4.5631043E-4
			6)	erc	358	2998	4.39736E-4
			7)	erá	412	2560	3.754917E-4
			8)	erv	445	2427	3.5598374E-4
			9)	ern	494	2184	3.2034138E-4
			10)	ero	506	2120	3.1095408E-4
			11)	ert	512	2102	3.083139E-4
			12)	err	600	1750	2.566838E-4
			13)	erg	634	1645	2.4128276E-4
			14)	erd	676	1543	2.2632176E-4
			15)	ers	720	1412	2.0710715E-4
			16)	erã	1028	848	1.2438164E-4
			17)	erê	1136	699	1.02526836E-4
			18)	erí	1168	658	9.6513104E-5
			19)	erf	1596	314	4.6056404E-5
		5)	el	0	0	0.0
			1)	ela	97	9535	0.00139856
			2)	el_	231	4421	6.4845657E-4
			3)	ele	264	3893	5.7101145E-4
			4)	elo	309	3424	5.022202E-4
			5)	elh	701	1474	2.162011E-4
			6)	eli	857	1102	1.6163745E-4
			7)	elm	1546	346	5.075005E-5
		6)	ec	0	0	0.0
			1)	ect	127	7243	0.0010623776
			2)	ece	155	6279	9.2098146E-4
			3)	eci	201	4990	7.3191547E-4
			4)	eco	304	3492	5.121942E-4
			5)	ecu	787	1258	1.8451897E-4
			6)	ecç	934	976	1.4315621E-4
			7)	ecl	1273	545	7.993867E-5
			8)	eca	1427	422	6.189746E-5
			9)	ecn	1488	382	5.6030403E-5
			10)	ecí	1525	357	5.236349E-5
		7)	ei	0	0	0.0
			1)	eit	128	7196	0.0010554837
			2)	eir	210	4796	7.0346025E-4
			3)	eia	562	1887	2.7677848E-4
			4)	eis	596	1766	2.590306E-4
			5)	eio	783	1265	1.8554571E-4
			6)	ei_	892	1041	1.5269019E-4
			7)	eix	1103	740	1.08540575E-4
		8)	eg	0	0	0.0
			1)	egu	187	5424	7.9557305E-4
			2)	egi	361	2944	4.3181548E-4
			3)	ega	466	2357	3.457164E-4
			4)	ego	659	1591	2.3336224E-4
			5)	egr	804	1208	1.7718515E-4
			6)	ege	1676	270	3.960264E-5
		9)	ev	0	0	0.0
			1)	eve	192	5187	7.6081074E-4
			2)	evi	517	2086	3.0596709E-4
			3)	eva	786	1262	1.8510569E-4
			4)	evo	1232	582	8.53657E-5
		10)	eu	0	0	0.0
			1)	eu_	243	4174	6.122275E-4
			2)	eur	461	2369	3.474765E-4
			3)	eus	681	1521	2.2309489E-4
			4)	eun	1613	306	4.4882992E-5
		11)	ef	0	0	0.0
			1)	efe	274	3765	5.5223686E-4
			2)	efi	637	1641	2.4069606E-4
			3)	efo	829	1146	1.6809121E-4
			4)	efl	1654	280	4.1069405E-5
			5)	efa	1729	242	3.54957E-5
			6)	efu	1807	216	3.1682113E-5
		12)	ed	0	0	0.0
			1)	edi	313	3361	4.9297954E-4
			2)	eda	819	1168	1.713181E-4
			3)	ede	906	1009	1.4799654E-4
			4)	edu	1181	639	9.372625E-5
			5)	edo	1782	225	3.30022E-5
		13)	ep	0	0	0.0
			1)	epu	429	2496	3.6610442E-4
			2)	epr	1025	850	1.2467499E-4
			3)	epe	1189	632	9.269952E-5
			4)	epa	1201	615	9.020602E-5
			5)	epo	1272	545	7.993867E-5
			6)	epç	1658	279	4.092273E-5
		14)	eq	0	0	0.0
			1)	equ	432	2479	3.6361092E-4
		15)	ej	0	0	0.0
			1)	eja	435	2463	3.612641E-4
			2)	ejo	1647	284	4.1656112E-5
		16)	ex	0	0	0.0
			1)	exi	504	2140	3.138876E-4
			2)	ext	644	1634	2.3966932E-4
			3)	exe	646	1629	2.3893594E-4
			4)	exp	674	1548	2.2705515E-4
			5)	exc	970	930	1.364091E-4
