Portuguese	2	1443507	333
	1)	o	0	0	0.0
		1)	o_	1	52451	0.030868746
		2)	os	8	23451	0.0138015095
		3)	or	30	12979	0.007638471
		4)	on	43	9543	0.005616298
		5)	om	61	6870	0.0040431693
		6)	ol	100	3585	0.0021098636
		7)	od	120	2826	0.0016631727
		8)	ou	133	2513	0.0014789643
		9)	ob	134	2455	0.0014448299
		10)	oc	137	2248	0.0013230051
		11)	op	143	2159	0.0012706263
		12)	ov	176	1426	8.3923724E-4
		13)	oi	177	1419	8.3511753E-4
		14)	ot	213	945	5.561565E-4
		15)	og	214	930	5.473286E-4
		16)	oj	261	506	2.9779386E-4
		17)	oa	277	400	2.3541016E-4
		18)	of	291	362	2.130462E-4
		19)	oo	316	245	1.4418873E-4
		20)	oe	329	214	1.2594444E-4
	2)	e	0	0	0.0
		1)	e_	2	47138	0.02774191
		2)	es	9	23293	0.013708523
		3)	en	12	18492	0.010883012
		4)	er	19	15294	0.009000908
		5)	em	38	11241	0.006615614
		6)	ec	64	6754	0.0039749006
		7)	el	73	6083	0.00358
		8)	ei	87	4584	0.0026978005
		9)	eg	96	3748	0.0022057933
		10)	ev	138	2238	0.0013171198
		11)	eu	140	2221	0.001307115
		12)	ex	142	2176	0.0012806313
		13)	ef	154	1948	0.0011464475
		14)	et	169	1514	8.9102745E-4
		15)	ep	170	1497	8.8102254E-4
		16)	ed	172	1452	8.5453887E-4
		17)	ea	209	968	5.696926E-4
		18)	ej	233	775	4.561072E-4
		19)	ez	236	735	4.3256616E-4
		20)	eq	246	630	3.70771E-4
		21)	eb	260	511	3.007365E-4
		22)	eç	294	323	1.900937E-4
		23)	eo	306	270	1.5890186E-4
	3)	a	0	0	0.0
		1)	a_	3	46405	0.02731052
		2)	as	16	16680	0.009816604
		3)	ar	26	14118	0.008308802
		4)	ad	40	10282	0.006051218
		5)	am	51	8483	0.004992461
		6)	al	55	8012	0.0047152657
		7)	an	57	7629	0.0044898605
		8)	aç	81	5425	0.0031927503
		9)	at	83	5202	0.0030615092
		10)	ai	97	3693	0.0021734242
		11)	ac	102	3440	0.0020245274
		12)	ap	127	2646	0.0015572382
		13)	ab	145	2129	0.0012529705
		14)	ao	150	1986	0.0011688115
		15)	av	181	1352	7.956863E-4
		16)	au	190	1203	7.079961E-4
		17)	ag	194	1166	6.862206E-4
		18)	az	202	1073	6.3148775E-4
		19)	aq	251	555	3.266316E-4
		20)	aí	252	547	3.219234E-4
		21)	af	270	429	2.524774E-4
		22)	aj	317	244	1.4360019E-4
	4)	s	0	0	0.0
		1)	s_	4	46169	0.027171629
		2)	se	29	13886	0.008172263
		3)	st	34	11785	0.006935772
		4)	ss	58	7351	0.0043262504
		5)	so	80	5440	0.0032015783
		6)	sa	90	4420	0.0026012822
		7)	si	93	4031	0.002372346
		8)	sp	123	2756	0.001621976
		9)	su	135	2305	0.0013565511
		10)	sã	173	1448	8.521848E-4
		11)	sc	193	1167	6.8680913E-4
		12)	sm	242	700	4.1196778E-4
		13)	sá	264	471	2.7719548E-4
		14)	sí	282	392	2.3070196E-4
		15)	sf	287	368	2.1657735E-4
		16)	só	302	281	1.6537563E-4
		17)	sl	310	256	1.506625E-4
		18)	sõ	313	250	1.4713134E-4
	5)	_	0	0	0.0
		1)	_d	5	34849	0.020509522
		2)	_a	6	28655	0.016864195
		3)	_p	10	22662	0.013337162
		4)	_e	11	22527	0.013257712
		5)	_c	17	16291	0.009587667
		6)	_s	25	14544	0.008559514
		7)	_n	31	12885	0.0075831497
		8)	_o	32	12791	0.007527828
		9)	_q	35	11730	0.006903403
		10)	_m	47	8789	0.0051725497
		11)	_t	49	8703	0.0051219366
		12)	_r	53	8073	0.0047511654
		13)	_i	68	6322	0.0037206577
		14)	_f	72	6121	0.003602364
		15)	_u	76	5825	0.0034281604
		16)	_v	99	3642	0.0021434096
		17)	_é	129	2571	0.0015130988
		18)	_l	132	2516	0.0014807299
		19)	_g	148	2090	0.0012300181
		20)	_à	149	2020	0.0011888213
		21)	_h	183	1351	7.9509785E-4
		22)	_b	184	1322	7.780306E-4
		23)	_j	198	1106	6.509091E-4
		24)	_ú	283	390	2.2952491E-4
		25)	_á	328	215	1.2653296E-4
	6)	d	0	0	0.0
		1)	de	7	25865	0.0152222095
		2)	da	21	15141	0.008910863
		3)	do	23	14896	0.008766674
		4)	di	79	5479	0.0032245307
		5)	du	215	929	5.467401E-4
		6)	dã	298	298	1.7538057E-4
	7)	n	0	0	0.0
		1)	nt	13	18481	0.010876538
		2)	no	65	6739	0.0039660726
		3)	na	66	6586	0.0038760283
		4)	nc	85	4784	0.0028155055
		5)	nd	88	4583	0.002697212
		6)	ns	91	4292	0.002525951
		7)	nh	107	3085	0.0018156009
		8)	ni	111	2986	0.0017573369
		9)	nã	128	2629	0.0015472333
		10)	ne	130	2556	0.001504271
		11)	nç	192	1176	6.9210585E-4
		12)	nv	211	952	5.602762E-4
		13)	nu	223	880	5.179024E-4
		14)	nf	240	708	4.16676E-4
		15)	nó	253	544	3.2015782E-4
		16)	ng	259	515	3.0309058E-4
		17)	ní	272	416	2.4482657E-4
		18)	ná	322	234	1.3771495E-4
		19)	nq	331	208	1.2241329E-4
	8)	r	0	0	0.0
		1)	re	14	17615	0.010366875
		2)	ra	18	15615	0.009189825
		3)	r_	24	14824	0.0087243
		4)	ri	44	9238	0.0054367976
		5)	ro	52	8135	0.004787654
		6)	rt	108	3075	0.0018097156
		7)	rm	124	2726	0.0016043202
		8)	rá	168	1514	8.9102745E-4
		9)	rd	179	1388	8.168733E-4
		10)	rr	196	1157	6.8092387E-4
		11)	rg	200	1092	6.4266974E-4
		12)	rc	204	1050	6.179517E-4
		13)	ru	205	1028	6.0500414E-4
		14)	rn	225	857	5.043663E-4
		15)	rs	235	766	4.5081045E-4
		16)	rv	245	652	3.8371855E-4
		17)	rí	247	614	3.6135459E-4
		18)	rê	250	564	3.319283E-4
		19)	ró	266	453	2.66602E-4
		20)	rç	269	432	2.5424297E-4
		21)	rã	293	333	1.9597897E-4
		22)	rq	301	284	1.6714122E-4
	9)	t	0	0	0.0
		1)	te	15	16949	0.009974917
		2)	ta	27	14031	0.0082576
		3)	to	37	11484	0.0067586256
		4)	ti	50	8652	0.005091922
		5)	tr	70	6257	0.0036824034
		6)	tu	109	3002	0.0017667533
		7)	tá	199	1101	6.4796646E-4
		8)	tã	222	895	5.2673026E-4
		9)	tó	230	810	4.7670558E-4
		10)	té	237	732	4.308006E-4
		11)	tê	286	381	2.2422818E-4
		12)	tâ	314	249	1.4654282E-4
	10)	c	0	0	0.0
		1)	co	20	15262	0.008982074
		2)	ci	56	7926	0.0046646525
		3)	ca	62	6867	0.004041404
		4)	ce	92	4159	0.002447677
		5)	ct	110	2993	0.0017614565
		6)	cu	144	2155	0.0012682723
		7)	cr	171	1465	8.6218974E-4
		8)	cl	201	1086	6.3913857E-4
		9)	cç	265	458	2.6954463E-4
		10)	cí	274	411	2.4188394E-4
		11)	ch	279	398	2.3423311E-4
	11)	m	0	0	0.0
		1)	m_	22	14980	0.008816111
		2)	me	39	10820	0.006367845
		3)	ma	41	10276	0.006047687
		4)	mo	60	6952	0.0040914286
		5)	mp	103	3274	0.0019268321
		6)	mi	121	2810	0.0016537564
		7)	mu	152	1960	0.0011535098
		8)	mb	153	1959	0.0011529212
		9)	mí	324	228	1.3418379E-4
	12)	q	0	0	0.0
		1)	qu	28	13927	0.008196393
	13)	ã	0	0	0.0
		1)	ão	33	12283	0.0072288574
	14)	u	0	0	0.0
		1)	ue	36	11549	0.0067968797
		2)	um	63	6822	0.0040149204
		3)	ua	95	3950	0.0023246754
		4)	ur	104	3243	0.0019085879
		5)	un	116	2893	0.001702604
		6)	ui	117	2868	0.0016878909
		7)	u_	119	2841	0.0016720006
		8)	ut	126	2649	0.0015590038
		9)	ul	155	1945	0.0011446819
		10)	us	160	1759	0.0010352161
		11)	ud	212	946	5.5674504E-4
		12)	up	239	719	4.2314976E-4
		13)	uç	244	655	3.8548413E-4
		14)	ug	263	488	2.8720038E-4
		15)	ub	280	397	2.3364459E-4
		16)	uc	281	393	2.3129048E-4
		17)	uz	304	272	1.6007891E-4
		18)	uí	305	271	1.5949039E-4
		19)	ux	332	204	1.2005918E-4
	15)	p	0	0	0.0
		1)	po	42	10223	0.006016495
		2)	pr	46	9205	0.0054173763
		3)	pe	59	7164	0.004216196
		4)	pa	67	6521	0.003837774
		5)	pl	175	1426	8.3923724E-4
		6)	pu	216	925	5.44386E-4
		7)	pi	234	773	4.5493012E-4
		8)	pt	327	216	1.2712149E-4
	16)	i	0	0	0.0
		1)	is	45	9218	0.005425027
		2)	ia	48	8753	0.0051513626
		3)	in	54	8037	0.0047299787
		4)	ic	69	6295	0.0037047674
		5)	id	71	6240	0.0036723986
		6)	it	75	5904	0.003474654
		7)	io	82	5385	0.0031692092
		8)	im	84	4807	0.0028290416
		9)	ir	89	4490	0.002642479
		10)	iv	101	3482	0.0020492454
		11)	il	156	1884	0.0011087819
		12)	iz	159	1769	0.0010411014
		13)	ig	163	1723	0.0010140293
		14)	i_	174	1437	8.45711E-4
		15)	iç	188	1282	7.5448956E-4
		16)	if	195	1159	6.8210094E-4
		17)	ie	197	1155	6.7974685E-4
		18)	ib	221	902	5.308499E-4
		19)	ip	258	523	3.077988E-4
		20)	iõ	295	321	1.8891666E-4
		21)	iã	296	315	1.853855E-4
		22)	ix	311	256	1.506625E-4
		23)	iu	325	225	1.3241821E-4
		24)	iá	326	217	1.2771001E-4
	17)	ç	0	0	0.0
		1)	çã	74	6062	0.003567641
		2)	çõ	157	1857	0.0010928917
		3)	ça	182	1351	7.9509785E-4
		4)	ço	243	691	4.0667105E-4
	18)	v	0	0	0.0
		1)	ve	77	5780	0.003401677
		2)	va	98	3673	0.0021616537
		3)	vi	105	3169	0.001865037
		4)	vo	118	2853	0.001679063
	19)	l	0	0	0.0
		1)	la	78	5507	0.0032410093
		2)	li	86	4781	0.00281374
		3)	l_	94	3985	0.0023452737
		4)	le	106	3131	0.001842673
		5)	lo	113	2933	0.001726145
		6)	lh	164	1697	9.987276E-4
		7)	lt	167	1547	9.104488E-4
		8)	lu	180	1354	7.968634E-4
		9)	lí	219	912	5.3673517E-4
		10)	lm	227	847	4.9848104E-4
		11)	lv	241	704	4.143219E-4
		12)	lg	248	607	3.572349E-4
		13)	lq	330	211	1.2417886E-4
	20)	f	0	0	0.0
		1)	fi	112	2935	0.001727322
		2)	fo	131	2529	0.0014883807
		3)	fe	147	2098	0.0012347263
		4)	fa	151	1977	0.0011635147
		5)	fu	217	923	5.4320897E-4
		6)	fr	249	598	3.519382E-4
		7)	fl	312	254	1.4948545E-4
	21)	h	0	0	0.0
		1)	ho	114	2933	0.001726145
		2)	ha	165	1658	9.757751E-4
		3)	he	208	1002	5.8970245E-4
		4)	há	273	411	2.4188394E-4
	22)	õ	0	0	0.0
		1)	õe	115	2913	0.0017143745
	23)	é	0	0	0.0
		1)	é_	122	2767	0.0016284498
		2)	ém	189	1242	7.309485E-4
		3)	ér	256	537	3.1603815E-4
	24)	g	0	0	0.0
		1)	gu	125	2717	0.0015990235
		2)	gr	139	2237	0.0013165313
		3)	ga	141	2190	0.0012888706
		4)	go	146	2125	0.0012506165
		5)	gi	162	1744	0.0010263883
		6)	ge	207	1003	5.90291E-4
		7)	gn	318	239	1.4065758E-4
	25)	á	0	0	0.0
		1)	á_	136	2283	0.0013436035
		2)	ár	185	1312	7.7214534E-4
		3)	áv	255	540	3.1780373E-4
		4)	át	300	285	1.6772974E-4
		5)	ál	309	256	1.506625E-4
		6)	ás	320	236	1.3889199E-4
	26)	b	0	0	0.0
		1)	ba	158	1794	0.0010558146
		2)	br	161	1752	0.0010310966
		3)	bi	178	1412	8.309979E-4
		4)	be	191	1197	7.044649E-4
		5)	bé	218	917	5.396778E-4
		6)	bo	232	779	4.584613E-4
		7)	bl	238	720	4.237383E-4
		8)	bu	267	446	2.6248232E-4
		9)	bs	275	410	2.4129542E-4
		10)	bj	278	399	2.3482164E-4
	27)	à	0	0	0.0
		1)	à_	166	1568	9.2280784E-4
		2)	às	271	426	2.5071183E-4
	28)	ê	0	0	0.0
		1)	ên	186	1301	7.6567155E-4
	29)	z	0	0	0.0
		1)	za	187	1291	7.597863E-4
		2)	ze	203	1064	6.2619103E-4
		3)	z_	228	832	4.8965315E-4
		4)	zo	292	360	2.1186915E-4
		5)	zi	303	276	1.6243302E-4
	30)	í	0	0	0.0
		1)	ít	206	1010	5.9441064E-4
		2)	ív	229	813	4.7847116E-4
		3)	ís	254	540	3.1780373E-4
		4)	íc	257	528	3.1074142E-4
		5)	íd	289	363	2.1363472E-4
		6)	ín	299	285	1.6772974E-4
		7)	íp	315	246	1.4477725E-4
	31)	j	0	0	0.0
		1)	je	210	957	5.632188E-4
		2)	ju	220	906	5.33204E-4
		3)	ja	231	782	4.6022687E-4
		4)	já	262	503	2.9602827E-4
		5)	jo	333	201	1.182936E-4
	32)	ó	0	0	0.0
		1)	ór	224	865	5.090745E-4
		2)	ós	285	382	2.248167E-4
		3)	óm	297	305	1.7950025E-4
		4)	óp	307	262	1.5419365E-4
		5)	ó_	321	234	1.3771495E-4
	33)	x	0	0	0.0
		1)	xi	226	856	5.0377776E-4
		2)	xe	268	443	2.6071674E-4
		3)	xt	276	409	2.407069E-4
		4)	xp	284	383	2.2540522E-4
		5)	xa	288	366	2.154003E-4
		6)	xc	323	232	1.365379E-4
	34)	â	0	0	0.0
		1)	ân	290	362	2.130462E-4
		2)	âm	308	257	1.5125104E-4
	35)	ú	0	0	0.0
		1)	úl	319	238	1.4006905E-4
