French	2	96109577	629
	1)	e	0	0	0.0
		1)	e_	1	4594002	0.04111688
		2)	es	4	2015931	0.018042829
		3)	en	8	1705993	0.015268846
		4)	er	27	838596	0.0075055365
		5)	et	38	637345	0.005704316
		6)	em	50	522732	0.0046785153
		7)	eu	53	510802	0.0045717405
		8)	el	84	330886	0.00296147
		9)	ec	119	213121	0.001907459
		10)	ex	163	122763	0.0010987439
		11)	ev	194	81080	7.256759E-4
		12)	ep	209	70296	6.291578E-4
		13)	ef	229	53973	4.8306494E-4
		14)	ea	230	53481	4.786615E-4
		15)	ei	240	49380	4.4195703E-4
		16)	ez	280	31857	2.8512406E-4
		17)	eg	364	9028	8.080171E-5
		18)	eq	374	6939	6.21049E-5
		19)	ed	395	5123	4.5851477E-5
		20)	ej	399	4916	4.39988E-5
		21)	e 	406	4556	4.077676E-5
		22)	eç	419	3791	3.3929915E-5
		23)	eo	455	2236	2.0012474E-5
		24)	eh	495	1391	1.244962E-5
		25)	eb	512	1040	9.308127E-6
		26)	ee	537	697	6.238235E-6
		27)	eé	557	526	4.707764E-6
		28)	ek	604	285	2.5507848E-6
	2)	s	0	0	0.0
		1)	s_	2	3614520	0.032350395
		2)	se	49	538371	0.0048184865
		3)	st	55	485342	0.00434387
		4)	si	59	449261	0.004020941
		5)	so	76	351349	0.0031446165
		6)	ss	92	305048	0.0027302168
		7)	su	99	270510	0.0024210976
		8)	sa	108	235979	0.002112041
		9)	sp	173	112019	0.0010025838
		10)	sé	180	100267	8.974019E-4
		11)	sc	257	39784	3.5607166E-4
		12)	sq	274	34521	3.0896717E-4
		13)	sm	299	21766	1.9480837E-4
		14)	sy	320	17998	1.610843E-4
		15)	sl	329	14577	1.3046594E-4
		16)	s’	340	13631	1.2199912E-4
		17)	sf	362	9861	8.8257155E-5
		18)	sû	385	5896	5.276992E-5
		19)	sn	421	3647	3.2641095E-5
		20)	s 	429	3338	2.9875508E-5
		21)	sr	452	2297	2.0558431E-5
		22)	sà	469	1997	1.7873394E-5
		23)	sè	492	1516	1.3568385E-5
		24)	sd	498	1254	1.1223453E-5
