English	2	79476620	496
	1)	e	0	0	0.0
		1)	e_	1	3082593	0.033033837
		2)	er	19	825092	0.008841892
		3)	en	21	781566	0.008375457
		4)	es	26	695627	0.0074545126
		5)	ed	47	481884	0.005163989
		6)	ea	66	332566	0.0035638602
		7)	ec	74	308371	0.0033045807
		8)	el	91	239561	0.0025671956
		9)	ee	100	221592	0.002374635
		10)	em	104	216020	0.0023149243
		11)	et	115	191488	0.002052033
		12)	ev	127	154994	0.0016609544
		13)	ex	161	110429	0.0011833847
		14)	ef	162	108993	0.0011679962
		15)	eg	164	107598	0.0011530471
		16)	ep	168	102093	0.0010940541
		17)	ei	195	76210	8.166854E-4
		18)	ew	219	57642	6.1770604E-4
		19)	ey	234	45745	4.9021485E-4
		20)	eo	270	31993	3.4284499E-4
		21)	eq	272	30965	3.3182866E-4
		22)	eb	287	22707	2.4333388E-4
		23)	eu	300	20047	2.1482866E-4
		24)	eh	316	14972	1.6044368E-4
		25)	ek	335	8633	9.251338E-5
		26)	ej	366	4203	4.5040397E-5
		27)	e’	432	733	7.855011E-6
		28)	ez	469	369	3.954296E-6
		29)	e 	490	236	2.5290349E-6
	2)	_	0	0	0.0
		1)	_t	2	2712429	0.029067066
		2)	_a	5	1692160	0.018133609
		3)	_i	10	1221373	0.013088538
		4)	_o	14	1051634	0.011269572
		5)	_w	17	886642	0.009501477
		6)	_s	24	715717	0.007669802
		7)	_c	29	656985	0.0070404154
		8)	_p	34	609272	0.006529111
		9)	_b	38	566378	0.006069448
		10)	_f	41	530444	0.00568437
		11)	_m	50	467178	0.005006396
		12)	_r	53	449887	0.004821101
		13)	_h	58	393120	0.004212772
		14)	_d	60	382069	0.004094347
		15)	_e	64	339415	0.0036372559
		16)	_n	76	307418	0.003294368
		17)	_l	92	239457	0.002566081
		18)	_g	125	157469	0.0016874771
		19)	_u	139	141454	0.0015158564
		20)	_v	167	104228	0.0011169333
		21)	_y	182	87364	9.362144E-4
		22)	_q	258	35928	3.850134E-4
		23)	_j	260	35827	3.8393107E-4
		24)	_k	274	29226	3.131931E-4
		25)	_ 	327	11773	1.2616241E-4
		26)	_z	402	1463	1.5677873E-5
		27)	_x	452	477	5.1116513E-6
	3)	t	0	0	0.0
		1)	th	3	2202950	0.023607362
		2)	t_	7	1488141	0.01594729
		3)	ti	18	825291	0.0088440245
		4)	to	31	649970	0.006965241
		5)	te	39	554859	0.0059460076
		6)	ta	78	293377	0.0031439012
		7)	tr	107	214539	0.0022990534
		8)	ts	111	203926	0.0021853219
		9)	tu	156	116230	0.0012455496
		10)	ty	163	108414	0.0011617915
		11)	tt	211	64406	6.9019076E-4
		12)	tl	229	50826	5.446641E-4
		13)	tw	255	36589	3.9209684E-4
		14)	tm	323	13059	1.399435E-4
		15)	tc	348	6485	6.9494876E-5
		16)	tn	355	5539	5.9357306E-5
		17)	tf	387	1903	2.0393023E-5
		18)	tb	401	1469	1.5742171E-5
		19)	tp	416	999	1.0705533E-5
		20)	td	466	376	4.02931E-6
		21)	t’	471	359	3.8471335E-6
		22)	tg	479	301	3.2255912E-6
	4)	s	0	0	0.0
		1)	s_	4	1827587	0.01958488
		2)	st	45	490331	0.0052545094
		3)	se	51	457846	0.004906392
		4)	si	81	283637	0.003039525
		5)	ss	112	202606	0.0021711765
		6)	so	113	199816	0.0021412782
		7)	su	114	192337	0.0020611314
		8)	sa	147	131685	0.0014111693
		9)	sh	150	125877	0.0013489294
		10)	sp	165	106944	0.0011460386
		11)	sc	253	37893	4.0607085E-4
		12)	sm	278	26411	2.8302686E-4
		13)	sl	284	24263	2.6000835E-4
		14)	sk	294	21704	2.3258549E-4
		15)	sy	297	20661	2.2140844E-4
		16)	sf	340	7540	8.080052E-5
		17)	sw	354	5576	5.975381E-5
		18)	sb	386	1918	2.0553767E-5
		19)	s’	403	1449	1.5527845E-5
		20)	sr	406	1330	1.4252612E-5
		21)	sn	415	1027	1.1005588E-5
		22)	sd	423	830	8.894487E-6
		23)	sg	427	778	8.337242E-6
		24)	sq	443	582	6.236857E-6
		25)	s 	492	233	2.496886E-6
	5)	h	0	0	0.0
		1)	he	6	1583212	0.016966095
		2)	ha	32	635218	0.0068071545
		3)	hi	54	410800	0.004402235
		4)	h_	65	335338	0.0035935657
		5)	ho	99	221665	0.0023754174
		6)	ht	216	60537	6.487296E-4
		7)	hr	285	23407	2.5083526E-4
		8)	hu	286	23330	2.500101E-4
		9)	hy	314	15447	1.655339E-4
		10)	hn	336	8122	8.703738E-5
		11)	hl	351	5829	6.246502E-5
		12)	hs	356	5405	5.792133E-5
		13)	hm	382	2547	2.7294287E-5
		14)	hb	388	1902	2.0382307E-5
		15)	hd	397	1549	1.659947E-5
		16)	hc	408	1288	1.380253E-5
		17)	hw	442	613	6.569061E-6
		18)	hq	453	474	5.0795024E-6
		19)	hf	481	286	3.0648473E-6
	6)	i	0	0	0.0
		1)	in	8	1286797	0.013789638
		2)	is	22	744078	0.007973726
		3)	it	30	651601	0.006982719
		4)	io	42	528283	0.0056612124
		5)	ic	59	382330	0.0040971437
		6)	il	109	213172	0.0022844044
		7)	ie	110	206259	0.002210323
		8)	im	123	163859	0.0017559539
		9)	iv	128	154500	0.0016556606
		10)	ir	144	135935	0.0014567134
		11)	id	151	125282	0.0013425532
		12)	ia	152	124208	0.0013310439
		13)	ig	160	112153	0.0012018596
		14)	if	175	93780	0.0010049699
		15)	i_	207	67606	7.2448276E-4
		16)	ib	221	56339	6.037428E-4
		17)	ik	259	35913	3.8485267E-4
		18)	ip	271	31883	3.416662E-4
		19)	iz	317	14931	1.6000432E-4
		20)	iu	369	3592	3.849277E-5
		21)	ix	372	3456	3.703536E-5
		22)	iq	413	1041	1.11556155E-5
		23)	ih	480	296	3.1720099E-6
	7)	n	0	0	0.0
		1)	n_	9	1270885	0.013619121
		2)	nd	28	669072	0.0071699424
		3)	nt	33	626591	0.0067147054
		4)	ng	48	475556	0.0050961766
		5)	ns	72	314167	0.003366692
		6)	ne	83	280173	0.0030024038
		7)	no	85	255067	0.0027333617
		8)	nc	105	215922	0.002313874
		9)	na	118	178208	0.0019097214
		10)	ni	136	145192	0.0015559137
		11)	ny	248	40623	4.3532622E-4
		12)	nl	250	40268	4.3152194E-4
		13)	nf	251	39290	4.2104145E-4
		14)	nv	256	36116	3.8702806E-4
		15)	nu	265	33708	3.6122333E-4
		16)	nk	266	33108	3.547936E-4
		17)	nn	267	33047	3.541399E-4
		18)	nm	291	22291	2.3887592E-4
		19)	nh	374	3190	3.4184835E-5
		20)	nj	378	2842	3.0455582E-5
		21)	nr	391	1816	1.946071E-5
		22)	np	396	1556	1.6674485E-5
		23)	nw	399	1485	1.591363E-5
		24)	nq	412	1067	1.1434238E-5
		25)	nb	440	624	6.6869397E-6
		26)	n’	445	571	6.1189785E-6
		27)	nx	463	393	4.211486E-6
	8)	d	0	0	0.0
		1)	d_	11	1175196	0.012593694
		2)	de	62	367413	0.0039372896
		3)	di	103	216583	0.0023209574
		4)	do	166	104784	0.0011228916
		5)	da	197	73098	7.833364E-4
		6)	du	202	71035	7.612288E-4
