Portuguese	2	87231409	616
	1)	o	0	0	0.0
		1)	o_	1	3152773	0.031018343
		2)	os	8	1432178	0.014090386
		3)	or	32	752704	0.0074054273
		4)	on	46	535416	0.005267654
		5)	om	62	421468	0.0041465843
		6)	ol	99	207865	0.0020450656
		7)	od	109	178286	0.0017540547
		8)	ob	132	149811	0.0014739054
		9)	ou	134	148079	0.0014568652
		10)	op	136	138739	0.0013649742
		11)	oc	142	132874	0.0013072719
		12)	oi	170	91112	8.9639926E-4
		13)	ov	181	83016	8.167473E-4
		14)	ot	198	67221	6.613493E-4
		15)	og	243	40555	3.9899762E-4
		16)	oa	259	30131	2.964418E-4
		17)	oj	281	23401	2.3022915E-4
		18)	of	288	20991	2.0651853E-4
		19)	oo	304	17519	1.7235949E-4
		20)	oe	336	11629	1.1441113E-4
		21)	oz	425	4259	4.1901883E-5
		22)	oç	431	3935	3.871423E-5
		23)	ox	450	3073	3.0233503E-5
		24)	oq	453	2824	2.7783732E-5
		25)	oá	510	1212	1.19241795E-5
		26)	oí	556	569	5.598068E-6
		27)	o 	576	372	3.6598967E-6
		28)	o”	598	264	2.597346E-6
		29)	ow	609	233	2.2923548E-6
	2)	e	0	0	0.0
		1)	e_	2	2831910	0.027861554
		2)	es	9	1426457	0.014034101
		3)	en	13	1069690	0.010524073
		4)	er	20	928632	0.009136283
		5)	em	38	686797	0.0067570056
		6)	ec	67	380661	0.0037451074
		7)	el	70	373124	0.003670955
		8)	ei	87	280109	0.0027558333
		9)	eg	101	204121	0.0020082307
		10)	eu	137	138445	0.0013620817
		11)	ev	138	135624	0.0013343275
		12)	ex	143	131624	0.0012949738
		13)	ef	161	106568	0.001048462
		14)	ed	165	100793	9.916452E-4
		15)	ep	176	87723	8.630568E-4
		16)	et	180	83353	8.200628E-4
		17)	ea	203	61368	6.037649E-4
		18)	ez	231	47711	4.6940145E-4
		19)	ej	232	47694	4.692342E-4
		20)	eq	247	38259	3.7640857E-4
		21)	eb	256	31440	3.093203E-4
		22)	eç	295	18899	1.8593653E-4
		23)	eo	302	17780	1.7492732E-4
		24)	ee	341	11448	1.1263037E-4
		25)	eú	461	2419	2.3799168E-5
		26)	eí	472	1942	1.9106235E-5
		27)	eá	508	1221	1.2012726E-5
		28)	eã	572	401	3.945211E-6
		29)	eó	604	249	2.4497697E-6
	3)	s	0	0	0.0
		1)	s_	3	2828732	0.027830288
		2)	se	29	806277	0.007932502
		3)	st	36	690879	0.006797166
		4)	ss	57	449956	0.0044268616
		5)	so	76	342172	0.003366436
		6)	sa	89	256933	0.0025278179
		7)	si	95	241543	0.0023764044
		8)	sp	125	160208	0.0015761956
