English	2	263239665	557
		9)	iv	131	507980	0.0016447431
		10)	ir	145	439986	0.0014245914
		11)	ia	148	425696	0.0013783231
		12)	id	153	406095	0.0013148588
		13)	ig	160	378068	0.0012241127
		14)	if	178	300863	9.741375E-4
		15)	i_	206	224119	7.2565494E-4
		16)	ib	223	183729	5.9487973E-4
		17)	ik	261	116809	3.7820544E-4
		18)	ip	271	105310	3.4097387E-4
		19)	iz	288	74474	2.4113273E-4
		20)	iu	370	12547	4.062481E-5
		21)	ix	374	11736	3.7998947E-5
		22)	iq	413	3910	1.2659841E-5
		23)	ih	464	1199	3.8821354E-6
		24)	ii	532	332	1.0749532E-6
		25)	ij	533	326	1.0555264E-6
	7)	n	0	0	0.0
		1)	n_	9	4203374	0.01360973
		2)	nd	28	2232903	0.0072297174
		3)	nt	32	2078890	0.0067310524
		4)	ng	47	1616161	0.0052328235
		5)	ns	72	1053338	0.003410509
		6)	ne	80	971984	0.0031471003
		7)	no	86	845033	0.002736057
		8)	nc	101	733135	0.0023737524
		9)	na	117	609942	0.0019748767
		10)	ni	136	477201	0.0015450866
		11)	nf	248	130697	4.2317217E-4
		12)	ny	249	129652	4.1978864E-4
		13)	nl	253	124776	4.040011E-4
		14)	nv	255	120962	3.9165208E-4
		15)	nk	259	117096	3.791347E-4
		16)	nu	263	114385	3.7035698E-4
		17)	nn	265	112822	3.652963E-4
		18)	nm	291	71609	2.318564E-4
		19)	nh	372	12155	3.935559E-5
		20)	nj	377	9048	2.9295712E-5
		21)	nr	388	6507	2.1068436E-5
		22)	np	395	5554	1.7982802E-5
		23)	nw	408	4358	1.411038E-5
		24)	nq	419	3303	1.0694489E-5
		25)	nb	434	2315	7.495532E-6
		26)	n’	446	1720	5.569035E-6
		27)	nx	467	1131	3.661964E-6
		28)	nz	495	718	2.3247483E-6
	8)	d	0	0	0.0
		1)	d_	11	3874419	0.012544636
		2)	de	62	1207825	0.0039107087
		3)	di	106	711933	0.0023051044
		4)	do	169	331794	0.0010742862
		5)	du	194	256360	8.300452E-4
		6)	da	198	245130	7.9368456E-4
		7)	ds	222	184486	5.973308E-4
		8)	dr	273	98199	3.1794977E-4
		9)	dy	301	65193	2.110826E-4
		10)	dg	305	60259	1.9510725E-4
		11)	dm	306	59921	1.9401286E-4
		12)	dd	315	52315	1.6938607E-4
		13)	dl	316	51576	1.6699333E-4
		14)	dv	338	26735	8.6562875E-5
		15)	dw	398	5149	1.6671487E-5
		16)	dj	405	4481	1.4508631E-5
		17)	dc	412	3973	1.2863822E-5
		18)	dn	428	2784	9.014066E-6
		19)	dh	432	2455	7.948825E-6
		20)	df	439	2198	7.1167083E-6
		21)	db	444	1957	6.336396E-6
		22)	dt	447	1667	5.397431E-6
		23)	dp	471	1098	3.5551163E-6
		24)	d’	490	781	2.5287302E-6
		25)	dq	507	525	1.6998507E-6
		26)	dé	520	404	1.3080755E-6
		27)	dk	541	253	8.1916613E-7
	9)	r	0	0	0.0
		1)	re	12	3695142	0.011964171
		2)	r_	27	2256190	0.0073051164
		3)	ro	59	1264524	0.0040942896
		4)	ri	66	1095631	0.0035474459
		5)	ra	75	1026166	0.0033225315
		6)	rt	87	837805	0.0027126542
		7)	rs	123	554398	0.0017950359
		8)	ry	156	385824	0.0012492251
		9)	rd	173	320990	0.0010393049
		10)	rm	192	261347	8.461921E-4
		11)	rn	205	229336	7.425466E-4
		12)	rk	214	209496	6.783084E-4
		13)	ru	224	175083	5.6688563E-4
		14)	rg	225	173648	5.622394E-4
		15)	rr	227	172177	5.5747654E-4
		16)	rl	241	140516	4.5496423E-4
		17)	rc	251	127737	4.1358825E-4
		18)	rv	279	85582	2.7709833E-4
		19)	rp	324	44323	1.4350949E-4
		20)	rw	334	29931	9.691092E-5
		21)	rf	357	18280	5.9187183E-5
		22)	rh	360	16487	5.3381787E-5
		23)	rb	363	14544	4.709072E-5
		24)	r’	466	1170	3.7882387E-6
