Finnish	4	21211741	7875
				5)	aiki	1556	3261	1.028753E-4
				6)	aiko	1945	2441	7.7006625E-5
			3)	ain	0	0	0.0
				1)	aine	421	10464	3.3010953E-4
				2)	ain_	478	9828	3.1004552E-4
				3)	aino	659	7629	2.4067331E-4
				4)	aina	1244	4224	1.3325522E-4
				5)	ains	1393	3793	1.1965839E-4
				6)	aini	1540	3302	1.04168736E-4
				7)	ainv	1557	3251	1.02559825E-4
				8)	aink	4549	646	2.0379468E-5
				9)	ainh	5273	485	1.5300375E-5
				10)	ainn	7247	243	7.665961E-6
				11)	aint	7358	236	7.4451304E-6
				12)	ainu	7593	218	6.8772815E-6
			4)	aih	0	0	0.0
				1)	aihe	613	8101	2.5556356E-4
				2)	aiht	2469	1770	5.5838478E-5
				3)	aihi	5279	484	1.5268826E-5
				4)	aihd	6843	278	8.770111E-6
			5)	ail	0	0	0.0
				1)	ailm	1265	4160	1.312362E-4
				2)	ailu	1299	4061	1.2811302E-4
				3)	aill	1709	2921	9.214926E-5
				4)	aili	4790	587	1.8518185E-5
				5)	aile	5449	455	1.4353959E-5
				6)	ailt	7604	217	6.8457343E-6
			6)	aiv	0	0	0.0
				1)	aiva	1385	3811	1.2022624E-4
				2)	aivo	5875	386	1.21772055E-5
			7)	aid	0	0	0.0
				1)	aide	1470	3580	1.1293885E-4
				2)	aido	6507	311	9.811168E-6
				3)	aids	7248	243	7.665961E-6
			8)	ait	0	0	0.0
				1)	aits	1968	2400	7.571319E-5
				2)	aita	2018	2315	7.303168E-5
				3)	aito	2323	1921	6.0602102E-5
				4)	aitt	2531	1708	5.3882555E-5
				5)	aite	5176	500	1.5773581E-5
			9)	aie	0	0	0.0
				1)	aiem	3465	1040	3.280905E-5
			10)	air	0	0	0.0
				1)	aira	4592	634	2.0000902E-5
			11)	aio	0	0	0.0
				1)	aiom	5505	446	1.4070035E-5
				2)	aiot	6029	368	1.1609356E-5
				3)	aion	7282	241	7.6028664E-6
				4)	aio_	7651	214	6.7510928E-6
			12)	aim	0	0	0.0
				1)	aimm	5945	376	1.1861734E-5
				2)	aimi	6870	275	8.67547E-6
		5)	am	0	0	0.0
			1)	ami	0	0	0.0
				1)	amis	125	22020	6.9466856E-4
				2)	amin	977	5209	1.6432918E-4
				3)	amie	2470	1769	5.5806933E-5
				4)	amia	3713	941	2.9685882E-5
				5)	amii	5812	394	1.2429582E-5
				6)	amil	6584	304	9.590338E-6
			2)	ame	0	0	0.0
				1)	amen	164	19552	6.1681017E-4
				2)	amer	4768	592	1.867592E-5
			3)	amm	0	0	0.0
				1)	amme	270	14037	4.4282753E-4
				2)	amma	2169	2113	6.665916E-5
				3)	ammi	3048	1299	4.0979765E-5
			4)	ama	0	0	0.0
				1)	amaa	401	10768	3.3969985E-4
				2)	amal	1407	3743	1.18081036E-4
				3)	aman	1754	2821	8.899455E-5
				4)	amat	1860	2611	8.236965E-5
				5)	amas	2571	1673	5.2778403E-5
				6)	ama_	2629	1615	5.0948667E-5
				7)	amar	7190	248	7.823696E-6
				8)	amai	7280	241	7.6028664E-6
			5)	amo	0	0	0.0
				1)	amoi	3049	1298	4.0948216E-5
				2)	amoj	7294	240	7.571319E-6
			6)	amp	0	0	0.0
				1)	ampa	3365	1096	3.4575693E-5
				2)	ampi	3704	943	2.9748975E-5
			7)	amu	0	0	0.0
				1)	amuk	4368	699	2.2051467E-5
				2)	amus	4473	669	2.1105052E-5
				3)	amun	5920	380	1.1987922E-5
				4)	amuo	7106	256	8.076074E-6
		6)	an	0	0	0.0
			1)	ans	0	0	0.0
				1)	ansa	128	21930	6.918293E-4
				2)	anss	638	7842	2.4739286E-4
				3)	ansi	2162	2130	6.7195455E-5
				4)	anso	4090	787	2.4827617E-5
				5)	ansk	4731	599	1.8896751E-5
				6)	ansu	6299	335	1.0568299E-5
			2)	ant	0	0	0.0
				1)	anta	307	13035	4.1121728E-4
				2)	ante	1018	5044	1.591239E-4
				3)	anto	1880	2578	8.132859E-5
				4)	antu	1942	2446	7.716436E-5
				5)	anti	3204	1181	3.72572E-5
				6)	antt	6408	322	1.0158186E-5
			3)	ann	0	0	0.0
				1)	anne	511	9393	2.963225E-4
				2)	anna	567	8682	2.7389248E-4
				3)	annu	1435	3676	1.1596737E-4
				4)	anno	2400	1845	5.8204518E-5
				5)	anni	3576	1000	3.1547163E-5
			4)	ana	0	0	0.0
				1)	ana_	529	9150	2.8865653E-4
				2)	anal	3733	930	2.9338862E-5
				3)	anaa	3938	848	2.6751995E-5
				4)	anan	4263	727	2.2934788E-5
				5)	anai	4839	573	1.8076526E-5
				6)	anam	6997	264	8.328451E-6
				7)	anav	7650	214	6.7510928E-6
				8)	anat	7689	211	6.6564517E-6
			5)	anu	0	0	0.0
				1)	anut	1033	5007	1.5795665E-4
				2)	anuu	4968	543	1.7130109E-5
			6)	ani	0	0	0.0
				1)	ani_	1115	4647	1.4659968E-4
				2)	anis	3061	1292	4.0758936E-5
				3)	anit	4391	694	2.1893731E-5
				4)	anin	6409	322	1.0158186E-5
				5)	ania	7357	236	7.4451304E-6
				6)	anie	7412	231	7.287395E-6
			7)	ano	0	0	0.0
				1)	anom	1338	3962	1.2498986E-4
				2)	anot	1425	3698	1.1666141E-4
				3)	anoa	1638	3069	9.681824E-5
				4)	anoi	1746	2837	8.94993E-5
				5)	anon	2821	1449	4.571184E-5
				6)	anos	3166	1214	3.8298258E-5
				7)	anoe	3719	938	2.959124E-5
				8)	anok	5538	440	1.3880752E-5
				9)	anoo	6095	359	1.1325432E-5
				10)	anov	6163	351	1.1073054E-5
				11)	anoj	6361	329	1.0379017E-5
				12)	ano_	6783	283	8.927847E-6
			8)	ane	0	0	0.0
				1)	anee	1410	3732	1.1773402E-4
				2)	anei	4995	538	1.6972373E-5
				3)	anem	6093	360	1.1356979E-5
				4)	anen	6172	350	1.1041508E-5
				5)	aneu	6298	336	1.0599847E-5
			9)	anm	0	0	0.0
				1)	anmu	1824	2687	8.476723E-5
			10)	ank	0	0	0.0
				1)	ankk	1932	2470	7.79215E-5
				2)	anki	2097	2216	6.9908514E-5
				3)	anka	2606	1635	5.1579613E-5
				4)	anko	3110	1256	3.962324E-5
				5)	anke	4359	702	2.2146109E-5
				6)	ankä	5268	486	1.5331922E-5
				7)	anku	6173	349	1.100996E-5
			11)	anl	0	0	0.0
				1)	anla	2499	1745	5.50498E-5
				2)	anli	5639	422	1.3312903E-5
			12)	ang	0	0	0.0
				1)	anga	3557	1008	3.179954E-5
				2)	angi	6503	312	9.842715E-6
				3)	ange	7441	229	7.2243006E-6
			13)	anh	0	0	0.0
				1)	anha	4223	737	2.3250259E-5
				2)	anhi	4994	538	1.6972373E-5
				3)	anhe	6011	370	1.16724505E-5
				4)	anho	6403	323	1.0189734E-5
				5)	anhu	7688	211	6.6564517E-6
			14)	anj	0	0	0.0
				1)	anja	4268	726	2.2903241E-5
				2)	anjo	7189	248	7.823696E-6
			15)	and	0	0	0.0
				1)	anda	4375	697	2.1988373E-5
			16)	anv	0	0	0.0
				1)	anvi	4595	633	1.9969355E-5
				2)	anva	5365	468	1.4764072E-5
			17)	anr	0	0	0.0
				1)	anra	6460	317	1.0000451E-5
			18)	anä	0	0	0.0
				1)	anää	6486	314	9.90581E-6
			19)	anp	0	0	0.0
				1)	anpr	7036	261	8.233809E-6
				2)	anpe	7296	239	7.539772E-6
				3)	anpu	7561	221	6.971923E-6
		7)	ar	0	0	0.0
			1)	arv	0	0	0.0
				1)	arvo	131	21818	6.88296E-4
				2)	arvi	354	11696	3.6897563E-4
				3)	arve	4044	808	2.5490108E-5
			2)	arl	0	0	0.0
				1)	arla	171	19148	6.040651E-4
			3)	ark	0	0	0.0
				1)	arki	549	8910	2.8108523E-4
				2)	arkk	804	6236	1.9672811E-4
				3)	arko	962	5328	1.680833E-4
				4)	arka	1197	4374	1.379873E-4
				5)	arke	4691	610	1.924377E-5
			4)	arj	0	0	0.0
				1)	arjo	1223	4286	1.3521114E-4
				2)	arja	5580	431	1.3596828E-5
			5)	ara	0	0	0.0
				1)	aran	1323	4006	1.2637794E-4
				2)	aras	3259	1154	3.6405425E-5
				3)	aral	3315	1128	3.55852E-5
				4)	arat	3618	979	3.0884672E-5
				5)	arai	4182	754	2.378656E-5
				6)	arau	4427	683	2.1546713E-5
				7)	araa	4676	614	1.9369958E-5
				8)	ara_	6078	361	1.1388526E-5
				9)	arap	6360	329	1.0379017E-5
			6)	arp	0	0	0.0
				1)	arpe	1660	3025	9.543017E-5
			7)	are	0	0	0.0
				1)	arem	1911	2517	7.940421E-5
				2)	arei	7626	216	6.814187E-6
			8)	art	0	0	0.0
				1)	arti	1944	2442	7.7038174E-5
				2)	arte	2272	1992	6.284195E-5
				3)	artt	6679	294	9.274866E-6
				4)	artu	7126	254	8.012979E-6
				5)	arta	7687	211	6.6564517E-6
			9)	arm	0	0	0.0
				1)	arma	1960	2412	7.609176E-5
				2)	armi	2048	2282	7.1990624E-5
				3)	armu	5658	419	1.3218261E-5
				4)	armo	5674	417	1.3155167E-5
				5)	arme	6459	317	1.0000451E-5
			10)	ari	0	0	0.0
				1)	aris	2118	2187	6.899365E-5
				2)	arin	4290	720	2.2713957E-5
				3)	aria	5759	402	1.268196E-5
				4)	ari_	5782	399	1.2587318E-5
				5)	arik	6842	278	8.770111E-6
				6)	arii	7473	227	7.161206E-6
			11)	ars	0	0	0.0
				1)	arsi	2138	2163	6.823651E-5
			12)	arh	0	0	0.0
				1)	arha	2284	1977	6.2368745E-5
			13)	aro	0	0	0.0
				1)	aroj	2526	1711	5.3977197E-5
				2)	aroi	3416	1063	3.3534634E-5
				3)	arov	6246	341	1.07575825E-5
			14)	ard	0	0	0.0
				1)	ardi	4135	769	2.4259769E-5
			15)	arr	0	0	0.0
				1)	arra	5843	390	1.2303393E-5
			16)	aru	0	0	0.0
				1)	arus	6918	271	8.549281E-6
			17)	ary	0	0	0.0
				1)	aryh	7330	237	7.4766776E-6
		8)	av	0	0	0.0
			1)	ava	0	0	0.0
				1)	ava_	181	18388	5.800892E-4
				2)	avat	430	10345	3.263554E-4
				3)	aval	811	6199	1.9556086E-4
				4)	avan	927	5508	1.7376177E-4
				5)	avas	974	5258	1.6587498E-4
				6)	avaa	1440	3669	1.15746545E-4
				7)	avar	2579	1667	5.2589123E-5
				8)	avai	2816	1454	4.5869576E-5
				9)	avak	4604	631	1.990626E-5
				10)	avam	5001	537	1.6940827E-5
			2)	avo	0	0	0.0
				1)	avoi	517	9308	2.93641E-4
			3)	avu	0	0	0.0
				1)	avut	1789	2764	8.719636E-5
				2)	avul	1994	2364	7.4577496E-5
				3)	avuu	2875	1414	4.460769E-5
				4)	avus	3783	905	2.8550183E-5
				5)	avun	4205	743	2.3439543E-5
				6)	avuo	6215	345	1.0883771E-5
			4)	avi	0	0	0.0
				1)	avia	1999	2357	7.435666E-5
				2)	avie	2645	1597	5.038082E-5
				3)	avis	2853	1427	4.50178E-5
				4)	avii	2995	1334	4.2083917E-5
				5)	avil	4782	588	1.8549732E-5
				6)	avin	4851	570	1.7981884E-5
				7)	avir	7407	232	7.3189417E-6
			5)	avä	0	0	0.0
				1)	aväl	3649	963	3.0379919E-5
			6)	ave	0	0	0.0
				1)	aver	7061	259	8.170716E-6
		9)	at	0	0	0.0
			1)	att	0	0	0.0
				1)	atta	322	12472	3.9345623E-4
				2)	atte	1125	4605	1.452747E-4
				3)	atti	1290	4091	1.2905945E-4
				4)	atto	1459	3619	1.1416918E-4
				5)	attu	2067	2252	7.104421E-5
			2)	atk	0	0	0.0
				1)	atka	686	7337	2.3146154E-4
				2)	atku	1894	2550	8.0445265E-5
				3)	atko	2630	1614	5.0917122E-5
				4)	atke	4980	541	1.7067016E-5
				5)	atki	5688	415	1.3092073E-5
			3)	ata	0	0	0.0
				1)	ata_	1126	4600	1.4511695E-4
				2)	atal	1698	2938	9.2685565E-5
				3)	ataa	2817	1452	4.5806482E-5
				4)	atav	3066	1288	4.0632745E-5
				5)	atam	3415	1063	3.3534634E-5
				6)	atau	3882	869	2.7414486E-5
				7)	atas	4068	798	2.5174637E-5
				8)	atan	4662	616	1.9433053E-5
				9)	atai	5746	404	1.2745054E-5
				10)	atak	7329	237	7.4766776E-6
				11)	atap	7662	213	6.719546E-6
			4)	ati	0	0	0.0
				1)	atim	1222	4288	1.3527424E-4
				2)	atia	1818	2699	8.5145795E-5
				3)	atio	2137	2163	6.823651E-5
				4)	atii	2969	1350	4.2588672E-5
				5)	atie	4027	816	2.5742485E-5
				6)	atin	4153	763	2.4070485E-5
				7)	atil	4609	630	1.9874713E-5
				8)	atif	4993	538	1.6972373E-5
				9)	ativ	5632	423	1.334445E-5
				10)	atis	6492	313	9.874262E-6
				11)	atit	7472	227	7.161206E-6
			5)	ate	0	0	0.0
				1)	ateg	2375	1870	5.8993195E-5
				2)	atet	2379	1866	5.886701E-5
				3)	atel	4033	814	2.5679392E-5
				4)	aten	4771	591	1.8644374E-5
				5)	atei	5272	485	1.5300375E-5
				6)	ate_	5342	472	1.4890261E-5
				7)	ater	6914	272	8.580829E-6
			6)	ats	0	0	0.0
				1)	atso	2557	1687	5.3220065E-5
			7)	atu	0	0	0.0
				1)	atuk	3477	1035	3.2651315E-5
				2)	atus	3718	938	2.959124E-5
				3)	atu_	4659	617	1.94646E-5
				4)	atui	5641	421	1.3281356E-5
				5)	atua	5921	380	1.1987922E-5
				6)	atuu	7327	238	7.508225E-6
				7)	atuo	7501	225	7.098112E-6
				8)	atun	7723	209	6.5933573E-6
			8)	ato	0	0	0.0
				1)	aton	3692	947	2.9875164E-5
				2)	atoi	5175	500	1.5773581E-5
			9)	aty	0	0	0.0
				1)	atyö	7708	210	6.6249045E-6
		10)	ah	0	0	0.0
			1)	ahd	0	0	0.0
				1)	ahdo	411	10577	3.3367434E-4
				2)	ahde	2366	1881	5.9340215E-5
				3)	ahdu	4339	707	2.2303844E-5
				4)	ahdi	7295	240	7.571319E-6
			2)	aho	0	0	0.0
				1)	ahoi	1090	4751	1.4988058E-4
				2)	ahoj	3584	995	3.1389427E-5
				3)	ahol	7297	239	7.539772E-6
			3)	aht	0	0	0.0
				1)	ahtu	1221	4290	1.3533734E-4
				2)	ahto	4550	646	2.0379468E-5
				3)	ahta	4700	608	1.9180676E-5
				4)	ahti	6461	317	1.0000451E-5
				5)	ahte	6567	306	9.653432E-6
			4)	ahv	0	0	0.0
				1)	ahvi	1610	3111	9.8143224E-5
				2)	ahva	4961	545	1.7193204E-5
			5)	aha	0	0	0.0
				1)	ahan	1636	3073	9.694443E-5
				2)	ahas	2331	1911	6.0286628E-5
				3)	ahaa	4051	805	2.5395466E-5
				4)	ahat	5392	464	1.4637883E-5
				5)	ahal	6045	366	1.1546262E-5
			6)	ahi	0	0	0.0
				1)	ahin	3069	1286	4.0569652E-5
			7)	ahe	0	0	0.0
				1)	ahen	7298	239	7.539772E-6
		11)	au	0	0	0.0
			1)	auk	0	0	0.0
				1)	auks	476	9833	3.1020326E-4
				2)	auka	6324	333	1.0505206E-5
			2)	aut	0	0	0.0
				1)	autt	763	6586	2.0776961E-4
				2)	autu	1094	4738	1.4947046E-4
				3)	aute	2709	1530	4.826716E-5
				4)	auta	2797	1470	4.637433E-5
				5)	auto	3231	1166	3.6783993E-5
				6)	auti	4191	749	2.3628825E-5
			3)	aus	0	0	0.0
				1)	ause	1409	3734	1.17797106E-4
				2)	aus_	2093	2220	7.00347E-5
				3)	aust	2157	2135	6.735319E-5
				4)	ausu	2235	2039	6.432467E-5
				5)	ausi	3752	921	2.9054938E-5
				6)	auss	7572	220	6.940376E-6
				7)	ausk	7776	206	6.4987157E-6
			4)	aud	0	0	0.0
				1)	aude	1643	3060	9.653432E-5
				2)	audu	3161	1219	3.8455993E-5
				3)	audi	4571	640	2.0190184E-5
				4)	auda	5563	434	1.3691469E-5
			5)	auh	0	0	0.0
				1)	auha	2191	2086	6.5807384E-5
				2)	auho	6760	286	9.0224885E-6
			6)	aup	0	0	0.0
				1)	aupp	2232	2041	6.438776E-5
				2)	aupa	2407	1835	5.7889043E-5
				3)	aupu	4208	742	2.3407994E-5
			7)	aua	0	0	0.0
				1)	auan	4402	691	2.179909E-5
			8)	aul	0	0	0.0
				1)	aulu	4566	641	2.0221732E-5
			9)	aun	0	0	0.0
				1)	auni	6937	269	8.486187E-6
			10)	aur	0	0	0.0
				1)	aura	7633	215	6.78264E-6
		12)	ap	0	0	0.0
			1)	apa	0	0	0.0
				1)	apau	580	8437	2.661634E-4
				2)	apah	1169	4457	1.4060571E-4
				3)	apaa	1692	2945	9.29064E-5
				4)	apai	1814	2716	8.56821E-5
				5)	apa_	3658	960	3.0285277E-5
				6)	apal	5474	451	1.422777E-5
				7)	apas	6407	322	1.0158186E-5
			2)	apu	0	0	0.0
				1)	apuo	2832	1440	4.5427914E-5
				2)	apua	3928	851	2.6846636E-5
				3)	apuh	5675	417	1.3155167E-5
				4)	apur	5902	383	1.2082563E-5
				5)	apu_	6938	269	8.486187E-6
				6)	apuu	7796	205	6.4671685E-6
			3)	aps	0	0	0.0
				1)	apsi	3595	992	3.1294785E-5
				2)	apse	6016	369	1.1640904E-5
			4)	apo	0	0	0.0
				1)	apol	3916	857	2.703592E-5
				2)	apor	4896	559	1.7634864E-5
				3)	apoj	5822	393	1.2398035E-5
			5)	ape	0	0	0.0
				1)	aper	4478	668	2.1073505E-5
			6)	apä	0	0	0.0
				1)	apäi	4663	616	1.9433053E-5
			7)	app	0	0	0.0
				1)	appa	4735	598	1.8865203E-5
			8)	api	0	0	0.0
				1)	apii	7502	225	7.098112E-6
				2)	apit	7747	208	6.56181E-6
		13)	ak	0	0	0.0
			1)	aki	0	0	0.0
				1)	akin	640	7811	2.464149E-4
				2)	akir	2296	1959	6.180089E-5
				3)	akia	2696	1545	4.8740367E-5
				4)	akij	5417	461	1.4543242E-5
				5)	akii	6253	340	1.0726036E-5
				6)	akie	6939	269	8.486187E-6
				7)	aki_	7218	245	7.729055E-6
			2)	aks	0	0	0.0
				1)	aksi	997	5142	1.6221551E-4
				2)	akse	1438	3671	1.15809635E-4
				3)	aksu	2599	1649	5.2021274E-5
				4)	aksa	2603	1642	5.180044E-5
				5)	akso	5198	497	1.5678941E-5
			3)	ake	0	0	0.0
				1)	aken	1105	4677	1.4754609E-4
				2)	aket	5467	452	1.4259318E-5
				3)	akes	6340	332	1.0473658E-5
				4)	akem	6452	318	1.0031998E-5
				5)	akej	7361	235	7.4135833E-6
				6)	akei	7603	217	6.8457343E-6
			4)	aka	0	0	0.0
				1)	akaa	1661	3020	9.527244E-5
				2)	akau	1762	2809	8.861598E-5
				3)	akav	2115	2190	6.908829E-5
				4)	akai	4121	774	2.4417504E-5
				5)	akan	4291	720	2.2713957E-5
				6)	akam	5720	408	1.2871243E-5
				7)	akas	5813	394	1.2429582E-5
			5)	akk	0	0	0.0
				1)	akka	1683	2967	9.3600436E-5
				2)	akko	3589	993	3.1326334E-5
				3)	akke	5788	398	1.2555771E-5
			6)	aku	0	0	0.0
				1)	akuu	1940	2448	7.722746E-5
				2)	akun	5773	400	1.2618865E-5
				3)	akul	5887	384	1.2114111E-5
			7)	ako	0	0	0.0
				1)	akol	2846	1431	4.5143992E-5
				2)	akot	4201	745	2.3502636E-5
				3)	akoi	4448	677	2.135743E-5
				4)	ako_	5366	468	1.4764072E-5
				5)	akok	5642	421	1.3281356E-5
				6)	akoh	6012	370	1.16724505E-5
				7)	akoo	7078	258	8.139168E-6
			8)	akt	0	0	0.0
				1)	akti	2921	1388	4.3787462E-5
		14)	aj	0	0	0.0
			1)	aja	0	0	0.0
				1)	ajat	879	5790	1.8265807E-4
				2)	ajan	1057	4879	1.539186E-4
				3)	aja_	1360	3900	1.2303394E-4
				4)	ajav	2439	1799	5.6753346E-5
				5)	ajaa	2798	1469	4.6342782E-5
				6)	ajak	3173	1212	3.823516E-5
				7)	ajal	3438	1053	3.3219163E-5
				8)	ajas	4229	735	2.3187165E-5
				9)	ajam	5385	465	1.4669431E-5
				10)	ajau	5997	371	1.1703997E-5
				11)	ajap	6206	346	1.0915319E-5
				12)	ajaj	7219	245	7.729055E-6
			2)	aji	0	0	0.0
				1)	ajie	1545	3288	1.0372707E-4
				2)	ajia	3152	1224	3.861373E-5
				3)	ajil	3299	1138	3.5900674E-5
				4)	ajis	6453	318	1.0031998E-5
			3)	ajo	0	0	0.0
				1)	ajoi	1772	2793	8.811123E-5
				2)	ajoj	3960	843	2.6594258E-5
				3)	ajon	5640	422	1.3312903E-5
			4)	aje	0	0	0.0
				1)	ajen	1795	2758	8.700708E-5
				2)	ajem	5290	482	1.5205733E-5
			5)	aju	0	0	0.0
				1)	ajui	2701	1538	4.8519538E-5
				2)	ajuu	5428	460	1.4511696E-5
			6)	ajä	0	0	0.0
				1)	ajär	3359	1099	3.467033E-5
		15)	ad	0	0	0.0
			1)	ada	0	0	0.0
				1)	ada_	2110	2198	6.934066E-5
				2)	adaa	4695	609	1.9212222E-5
				3)	adak	7826	203	6.404074E-6
			2)	adi	0	0	0.0
				1)	adit	2483	1761	5.5554556E-5
				2)	adio	5382	466	1.4700978E-5
				3)	adim	5932	379	1.1956375E-5
			3)	adu	0	0	0.0
				1)	adun	6030	368	1.1609356E-5
		16)	ae	0	0	0.0
			1)	aen	0	0	0.0
				1)	aen_	3086	1273	4.015954E-5
			2)	aes	0	0	0.0
				1)	aess	3312	1130	3.5648296E-5
				2)	aesi	4715	603	1.902294E-5
			3)	aeh	0	0	0.0
				1)	aeht	5516	444	1.4006941E-5
			4)	aet	0	0	0.0
				1)	aett	7192	247	7.7921495E-6
		17)	ao	0	0	0.0
			1)	aoh	0	0	0.0
				1)	aohj	4805	583	1.8391996E-5
			2)	aol	0	0	0.0
				1)	aolo	5350	471	1.4858714E-5
			3)	aos	0	0	0.0
				1)	aosa	6529	310	9.779621E-6
		18)	ag	0	0	0.0
			1)	ago	0	0	0.0
				1)	agoi	5922	380	1.1987922E-5
		19)	ay	0	0	0.0
			1)	ayh	0	0	0.0
				1)	ayht	7661	213	6.719546E-6
		20)	af	0	0	0.0
			1)	afr	0	0	0.0
				1)	afri	7748	208	6.56181E-6
	4)	e	0	0	0.0
		1)	et	0	0	0.0
			1)	ett	0	0	0.0
				1)	että	7	80053	0.002525445
				2)	etta	153	20428	6.444455E-4
				3)	ette	469	9919	3.1291632E-4
				4)	ettu	577	8502	2.6821397E-4
				5)	etti	629	7897	2.4912794E-4
				6)	etty	901	5670	1.7887242E-4
				7)	etto	2652	1588	5.0096896E-5
				8)	ettö	7047	260	8.2022625E-6
			2)	eti	0	0	0.0
				1)	etin	369	11465	3.6168823E-4
				2)	eti_	4516	655	2.0663392E-5
				3)	etis	6913	272	8.580829E-6
			3)	eta	0	0	0.0
				1)	etaa	390	11048	3.4853307E-4
				2)	eta_	2329	1914	6.038127E-5
			4)	etä	0	0	0.0
				1)	etää	701	7170	2.2619317E-4
				2)	etä_	3197	1190	3.7541125E-5
				3)	etäm	5686	415	1.3092073E-5
				4)	etäv	5745	404	1.2745054E-5
			5)	ete	0	0	0.0
				1)	eten	1362	3892	1.2278157E-4
				2)	etee	2220	2053	6.4766326E-5
				3)	etel	2388	1856	5.8551534E-5
				4)	etet	2421	1816	5.728965E-5
			6)	etu	0	0	0.0
				1)	etus	1662	3016	9.514624E-5
				2)	etuk	1804	2743	8.6533866E-5
				3)	etun	3129	1239	3.9086935E-5
				4)	etuj	3384	1087	3.4291766E-5
				5)	etut	4149	764	2.4102033E-5
				6)	etui	4845	571	1.801343E-5
				7)	etur	4939	551	1.7382486E-5
				8)	etul	5767	401	1.2650413E-5
				9)	etuo	7379	233	7.350489E-6
			7)	etk	0	0	0.0
				1)	etke	2267	2003	6.318897E-5
				2)	etki	4328	709	2.236694E-5
			8)	ety	0	0	0.0
				1)	etys	2515	1721	5.429267E-5
				2)	etyn	4066	799	2.5206184E-5
				3)	etyi	4313	713	2.2493128E-5
				4)	etyt	4365	700	2.2083015E-5
				5)	etyk	7321	238	7.508225E-6
			9)	eto	0	0	0.0
				1)	etoj	2564	1677	5.2904594E-5
				2)	etoi	2796	1470	4.637433E-5
				3)	etoa	3371	1093	3.448105E-5
				4)	etoo	4112	777	2.4512146E-5
				5)	etok	5085	519	1.6372978E-5
				6)	etos	5591	429	1.3533733E-5
				7)	eton	6102	358	1.1293884E-5
				8)	eto_	6624	299	9.4326015E-6
				9)	etoy	7081	257	8.107621E-6
			10)	ets	0	0	0.0
				1)	etsi	4373	697	2.1988373E-5
				2)	etsä	5523	443	1.3975394E-5
			11)	etn	0	0	0.0
				1)	etni	6214	345	1.0883771E-5
			12)	etr	0	0	0.0
				1)	etri	6933	270	8.517734E-6
			13)	etj	0	0	0.0
				1)	etju	7793	205	6.4671685E-6
		2)	ee	0	0	0.0
			1)	een	0	0	0.0
				1)	een_	16	53757	0.0016958809
				2)	eenj	839	5956	1.8789491E-4
				3)	eena	1820	2695	8.501961E-5
				4)	eenv	2128	2171	6.8488895E-5
				5)	eens	2310	1934	6.1012215E-5
				6)	eenk	3145	1230	3.880301E-5
				7)	eenp	3227	1168	3.6847086E-5
				8)	eeni	3667	957	3.0190635E-5
				9)	eenä	5297	479	1.5111092E-5
				10)	eent	6435	319	1.0063545E-5
				11)	eenr	6869	275	8.67547E-6
				12)	eenn	7048	260	8.2022625E-6
				13)	eeno	7471	227	7.161206E-6
			2)	eet	0	0	0.0
				1)	eet_	165	19422	6.1270903E-4
				2)	eett	1501	3470	1.0946866E-4
				3)	eeti	6344	331	1.04421115E-5
				4)	eeto	7380	233	7.350489E-6
			3)	eel	0	0	0.0
				1)	eell	394	11009	3.4730273E-4
				2)	eelt	6061	364	1.1483167E-5
			4)	ees	0	0	0.0
				1)	eess	1211	4333	1.3669385E-4
				2)	eest	1466	3587	1.1315967E-4
				3)	eese	1691	2945	9.29064E-5
				4)	eesi	6134	354	1.1167695E-5
			5)	eek	0	0	0.0
				1)	eeks	2618	1624	5.1232593E-5
			6)	eem	0	0	0.0
				1)	eemm	3013	1324	4.1768446E-5
			7)	eer	0	0	0.0
				1)	eeri	4187	750	2.3660372E-5
				2)	eere	7632	215	6.78264E-6
		3)	es	0	0	0.0
			1)	est	0	0	0.0
				1)	esti	89	26066	8.2230836E-4
				2)	esta	100	24735	7.803191E-4
				3)	estä	145	20953	6.610077E-4
				4)	este	524	9201	2.9026545E-4
				5)	esty	797	6303	1.9884176E-4
				6)	estö	1415	3716	1.1722926E-4
				7)	esto	3044	1302	4.1074407E-5
				8)	estu	3420	1061	3.347154E-5
			2)	ess	0	0	0.0
				1)	essa	146	20850	6.577584E-4
				2)	essä	242	15239	4.8074723E-4
				3)	essi	1782	2777	8.760647E-5
				4)	esse	7707	210	6.6249045E-6
			3)	esi	0	0	0.0
				1)	esit	217	16144	5.092974E-4
				2)	esim	1245	4216	1.3300285E-4
				3)	esii	2345	1901	5.9971157E-5
				4)	esil	2654	1584	4.9970706E-5
				5)	esid	3631	973	3.069539E-5
				6)	esi_	6015	369	1.1640904E-5
				7)	esio	6548	308	9.716527E-6
				8)	esiv	7744	208	6.56181E-6
			4)	esk	0	0	0.0
				1)	esku	417	10508	3.314976E-4
				2)	eske	1590	3161	9.9720586E-5
				3)	eski	1796	2757	8.697553E-5
			5)	ese	0	0	0.0
				1)	esee	1708	2924	9.224391E-5
			6)	esä	0	0	0.0
				1)	esäk	4906	557	1.757177E-5
				2)	esää	6475	315	9.9373565E-6
			7)	esu	0	0	0.0
				1)	esur	5705	411	1.2965884E-5
			8)	esp	0	0	0.0
				1)	espa	7322	238	7.508225E-6
		4)	el	0	0	0.0
			1)	ell	0	0	0.0
				1)	ella	111	23396	7.3807745E-4
				2)	elli	176	18714	5.9037365E-4
