Portuguese	3	233956381	4347
			7)	doc	1592	15436	4.7327263E-5
			8)	doe	1793	10934	3.352399E-5
			9)	dou	1811	10658	3.2677763E-5
			10)	dot	1914	8691	2.664688E-5
			11)	don	2028	7072	2.1682974E-5
			12)	dol	2245	4817	1.47690735E-5
			13)	dov	2327	4153	1.2733229E-5
			14)	doa	2421	3568	1.09396005E-5
			15)	doo	2655	2429	7.4473905E-6
			16)	doz	3185	1067	3.2714556E-6
			17)	dox	3192	1047	3.210135E-6
			18)	dob	3271	930	2.8514091E-6
			19)	dog	3525	646	1.9806564E-6
			20)	do 	3622	556	1.7047134E-6
			21)	doq	3744	466	1.4287707E-6
			22)	do”	4101	274	8.4009264E-7
			23)	dof	4156	255	7.81838E-7
		3)	da	0	0	0.0
			1)	da_	17	1400575	0.004294207
			2)	dad	61	630993	0.0019346444
			3)	das	76	553062	0.0016957055
			4)	dam	498	104678	3.2094604E-4
			5)	dar	514	98976	3.0346352E-4
			6)	dat	1310	25190	7.723333E-5
			7)	dan	1382	22131	6.7854344E-5
			8)	dag	1555	16367	5.0181738E-5
			9)	daç	1595	15343	4.7042122E-5
			10)	daq	1842	9915	3.0399702E-5
			11)	dav	1875	9330	2.8606073E-5
			12)	dap	2036	6950	2.1308919E-5
			13)	daí	2155	5560	1.7047134E-5
			14)	dal	2273	4562	1.3987235E-5
			15)	dac	2841	1840	5.641498E-6
			16)	daf	3155	1129	3.4615496E-6
			17)	dai	3617	558	1.7108456E-6
			18)	da 	4104	272	8.3396054E-7
			19)	da”	4275	217	6.653288E-7
		4)	di	0	0	0.0
			1)	dir	254	194708	5.9698086E-4
			2)	dis	293	167929	5.148756E-4
			3)	did	431	117920	3.6154644E-4
			4)	dia	519	98022	3.0053852E-4
			5)	dic	626	81181	2.489035E-4
			6)	dif	658	76304	2.3395046E-4
			7)	diz	676	74020	2.2694765E-4
			8)	dim	1040	40051	1.2279763E-4
			9)	div	1046	39696	1.21709185E-4
			10)	diç	1056	38922	1.1933607E-4
			11)	dit	1145	33812	1.0366865E-4
			12)	din	1362	22933	7.03133E-5
			13)	dio	1409	20994	6.4368265E-5
			14)	dig	1422	20360	6.24244E-5
			15)	diá	1571	15919	4.8808153E-5
			16)	diu	2197	5200	1.5943364E-5
			17)	dip	2340	4075	1.2494078E-5
			18)	dil	2398	3731	1.1439363E-5
			19)	dib	2405	3666	1.1240071E-5
			20)	di_	2529	2985	9.152104E-6
			21)	die	2901	1694	5.1938573E-6
			22)	diq	3207	1018	3.12122E-6
			23)	dió	3277	922	2.826881E-6
			24)	diã	3509	657	2.0143827E-6
			25)	diê	3770	449	1.3766481E-6
		5)	dã	0	0	0.0
			1)	dão	811	57933	1.776244E-4
			2)	dãs	4186	247	7.5730975E-7
		6)	du	0	0	0.0
			1)	duz	825	56889	1.7442346E-4
			2)	dut	1011	42023	1.2884384E-4
			3)	duç	1023	41196	1.2630824E-4
			4)	dur	1107	35844	1.0989883E-4
			5)	dua	1206	30105	9.230288E-5
			6)	duc	1734	12140	3.722162E-5
			7)	duo	1853	9814	3.0090032E-5
			8)	dus	2046	6820	2.0910335E-5
			9)	dup	2292	4429	1.35794535E-5
			10)	dul	2549	2888	8.8546985E-6
			11)	dum	2814	1919	5.8837145E-6
			12)	duv	2896	1705	5.2275836E-6
			13)	dub	3253	959	2.940324E-6
			14)	dun	3403	770	2.3608443E-6
		7)	dr	0	0	0.0
			1)	dro	1240	27971	8.5759966E-5
			2)	dra	1896	8958	2.746551E-5
			3)	drõ	2752	2116	6.4877227E-6
			4)	drá	3259	954	2.924994E-6
			5)	dri	3345	830	2.5448062E-6
			6)	dre	3561	604	1.851883E-6
			7)	drã	3673	515	1.5790062E-6
		8)	dê	0	0	0.0
			1)	dên	1375	22557	6.916047E-5
			2)	dês	2476	3297	1.0108705E-5
			3)	dê_	2637	2500	7.665079E-6
			4)	dêe	3231	985	3.020041E-6
			5)	dêl	3774	446	1.3674501E-6
		9)	dm	0	0	0.0
			1)	dmi	1402	21283	6.5254346E-5
		10)	dú	0	0	0.0
			1)	dús	1568	16003	4.90657E-5
			2)	dúv	1649	13850	4.2464537E-5
			3)	dúz	4297	211	6.469326E-7
		11)	dí	0	0	0.0
			1)	dív	2049	6814	2.089194E-5
			2)	díc	2741	2146	6.5797035E-6
			3)	día	3212	1014	3.108956E-6
			4)	dís	3379	799	2.4497592E-6
			5)	díg	3649	532	1.6311287E-6
		12)	dá	0	0	0.0
			1)	dár	2060	6679	2.0478024E-5
			2)	dá_	2282	4509	1.3824736E-5
			3)	dáv	2419	3570	1.0945732E-5
			4)	dám	2915	1662	5.095744E-6
			5)	dál	3076	1263	3.872398E-6
			6)	dád	3701	497	1.5238177E-6
			7)	dán	3954	338	1.0363186E-6
			8)	dás	4205	242	7.419796E-7
		13)	dé	0	0	0.0
			1)	déc	2303	4315	1.3229926E-5
			2)	déf	2392	3754	1.1509882E-5
			3)	dém	3202	1029	3.1549464E-6
			4)	dés	3320	870	2.6674475E-6
			5)	déb	3590	582	1.7844303E-6
		14)	dq	0	0	0.0
			1)	dqu	2381	3818	1.1706108E-5
		15)	dv	0	0	0.0
			1)	dve	2676	2369	7.2634284E-6
			2)	dvo	2853	1817	5.5709793E-6
			3)	dvi	3825	417	1.2785351E-6
			4)	dvê	4298	210	6.438666E-7
			5)	dvé	4327	204	6.254704E-7
		16)	dó	0	0	0.0
			1)	dól	2730	2178	6.6778166E-6
			2)	dón	4155	255	7.81838E-7
		17)	dâ	0	0	0.0
			1)	dân	3078	1256	3.8509356E-6
		18)	dj	0	0	0.0
			1)	dju	3188	1064	3.2622575E-6
		19)	dõ	0	0	0.0
			1)	dõe	4016	306	9.3820563E-7
		20)	ds	0	0	0.0
			1)	ds_	4083	280	8.584888E-7
		21)	dk	0	0	0.0
			1)	dka	4287	213	6.530647E-7
	4)	a	0	0	0.0
		1)	as	0	0	0.0
			1)	as_	4	2629801	0.008063053
			2)	ass	170	274518	8.416808E-4
			3)	ase	487	106704	3.2715782E-4
			4)	aso	776	61507	1.885824E-4
			5)	ast	1058	38710	1.18686075E-4
			6)	asp	1140	34124	1.0462526E-4
			7)	asi	1235	28195	8.644676E-5
			8)	asa	2004	7359	2.2562925E-5
			9)	asc	2073	6556	2.0100902E-5
			10)	asm	2758	2106	6.457062E-6
			11)	asv	3041	1348	4.1330104E-6
			12)	asã	3123	1187	3.6393794E-6
			13)	asf	3592	580	1.7782983E-6
			14)	as”	3595	574	1.759902E-6
			15)	asq	3971	328	1.0056583E-6
			16)	asó	4038	294	9.014133E-7
			17)	ask	4110	270	8.278285E-7
			18)	asu	4267	220	6.745269E-7
		2)	ar	0	0	0.0
			1)	ar_	33	1058672	0.0032459216
			2)	ara	48	752250	0.0023064222
			3)	art	253	196012	6.0097896E-4
			4)	are	321	160158	4.910495E-4
			5)	ari	344	150765	4.6225023E-4
			6)	arm	691	71267	2.1850686E-4
			7)	arg	900	50430	1.5461996E-4
			8)	ará	996	43524	1.3344595E-4
			9)	aro	1104	35921	1.1013492E-4
			10)	arc	1162	32845	1.007038E-4
			11)	ars	1209	29950	9.182764E-5
			12)	ard	1323	24561	7.53048E-5
			13)	arr	1412	20926	6.415977E-5
			14)	arl	1480	18632	5.7126297E-5
			15)	arn	1646	13949	4.276807E-5
			16)	arã	1712	12532	3.8423506E-5
			17)	arí	1776	11128	3.41188E-5
			18)	arê	1781	11068	3.3934837E-5
			19)	arq	2167	5468	1.676506E-5
			20)	arb	2275	4550	1.3950443E-5
			21)	arv	2585	2761	8.465313E-6
			22)	arâ	3214	1012	3.102824E-6
			23)	arf	3371	807	2.4742874E-6
			24)	ark	3682	510	1.563676E-6
			25)	aré	4120	267	8.186304E-7
			26)	arç	4131	262	8.033002E-7
			27)	aró	4179	249	7.6344185E-7
			28)	arõ	4183	248	7.603758E-7
			29)	aru	4221	236	7.235834E-7
			30)	ar”	4279	216	6.622628E-7
		3)	ad	0	0	0.0
			1)	ado	43	795460	0.0024389054
			2)	ade	67	602521	0.0018473483
			3)	ada	94	466108	0.0014291018
			4)	adã	883	51856	1.5899213E-4
			5)	adi	1099	36075	1.10607085E-4
			6)	adr	1216	29399	9.013826E-5
			7)	adm	1408	21085	6.4647276E-5
			8)	adu	1589	15472	4.743764E-5
			9)	adv	2215	5014	1.5373082E-5
			10)	adq	2384	3816	1.1699976E-5
			11)	adá	3090	1239	3.798813E-6
			12)	adj	3103	1223	3.7497564E-6
			13)	ad_	3430	747	2.2903255E-6
			14)	adé	3469	695	2.1308917E-6
			15)	adí	3724	479	1.4686291E-6
		4)	aç	0	0	0.0
			1)	açã	46	773298	0.002370956
			2)	açõ	210	228472	7.0050237E-4
			3)	aça	1279	26203	8.0339225E-5
			4)	aço	1521	17822	5.4642813E-5
			5)	açú	2900	1698	5.2061214E-6
			6)	açe	4314	208	6.3773456E-7
		5)	am	0	0	0.0
			1)	ame	66	602577	0.00184752
			2)	am_	110	380378	0.0011662509
			3)	amb	228	213369	6.541961E-4
			4)	amo	250	196700	6.030884E-4
			5)	ama	606	83183	2.550417E-4
			6)	ami	1154	33367	1.0230427E-4
			7)	amp	1424	20316	6.2289495E-5
			8)	ams	1795	10916	3.3468797E-5
			9)	amí	1989	7572	2.3215991E-5
			10)	amm	2027	7076	2.169524E-5
			11)	amn	2523	3028	9.283944E-6
			12)	amá	2586	2753	8.440785E-6
			13)	aml	4202	243	7.4504567E-7
			14)	amu	4276	217	6.653288E-7
		6)	ai	0	0	0.0
			1)	ais	79	537206	0.0016470905
			2)	ain	715	68583	2.1027763E-4
			3)	aio	778	60985	1.8698192E-4
			4)	ai_	1428	20252	6.209327E-5
			5)	aix	1678	13159	4.034591E-5
			6)	air	2119	6005	1.841152E-5
			7)	aib	2934	1612	4.9424425E-6
			8)	aia	3096	1232	3.7773507E-6
			9)	aic	3347	829	2.54174E-6
			10)	aiu	3392	783	2.4007027E-6
			11)	aiz	3433	746	2.2872593E-6
			12)	ail	3734	474	1.4532989E-6
			13)	aiv	4089	278	8.523567E-7
			14)	ait	4243	230	7.0518723E-7
		7)	an	0	0	0.0
			1)	ant	82	521554	0.001599101
			2)	and	223	218298	6.6930853E-4
			3)	ano	315	160595	4.923893E-4
			4)	anç	354	146741	4.4991254E-4
			5)	ani	528	95435	2.926067E-4
			6)	anc	556	91817	2.815138E-4
			7)	ans	568	89317	2.7384874E-4
			8)	ana	844	55065	1.6883101E-4
			9)	anh	916	48963	1.501221E-4
			10)	ane	1043	39854	1.2219361E-4
			11)	ang	1467	19184	5.8818747E-5
			12)	anu	1470	19012	5.829139E-5
			13)	aná	1779	11120	3.4094268E-5
			14)	anq	2284	4502	1.3803274E-5
			15)	an_	2675	2372	7.2726266E-6
			16)	anj	2888	1725	5.288904E-6
			17)	anê	2983	1464	4.48867E-6
			18)	anú	3294	900	2.7594283E-6
			19)	anó	3574	595	1.8242887E-6
			20)	ann	3981	324	9.933942E-7
			21)	anf	3994	317	9.71932E-7
			22)	aní	4265	221	6.7759294E-7
		8)	al	0	0	0.0
			1)	al_	83	519487	0.0015927635
			2)	ali	183	259502	7.956413E-4
			3)	alm	373	136404	4.1821896E-4
			4)	alh	426	119082	3.6510915E-4
			5)	alt	445	115398	3.538139E-4
			6)	ala	510	99508	3.0509467E-4
			7)	alg	540	93402	2.8637346E-4
			8)	alq	1066	38119	1.1687406E-4
			9)	ale	1081	37479	1.14911796E-4
			10)	alo	1139	34231	1.04953324E-4
			11)	alé	1203	30266	9.279651E-5
			12)	alv	1336	24008	7.3609284E-5
			13)	alc	1368	22805	6.992085E-5
			14)	ald	1593	15357	4.7085046E-5
			15)	alá	2221	4952	1.5182988E-5
			16)	alç	2467	3340	1.0240545E-5
			17)	als	2544	2919	8.949746E-6
			18)	alu	2625	2568	7.873568E-6
			19)	alí	2977	1490	4.568387E-6
			20)	alb	2996	1435	4.399755E-6
			21)	alê	3087	1250	3.8325393E-6
			22)	alf	3182	1075	3.2959838E-6
			23)	alp	3472	690	2.1155618E-6
			24)	al”	3841	406	1.2448088E-6
			25)	aln	3852	398	1.2202805E-6
			26)	all	3915	359	1.1007053E-6
			27)	alã	4008	312	9.566019E-7
		9)	ao	0	0	0.0
			1)	ao_	186	256566	7.866394E-4
			2)	aos	465	112678	3.4547428E-4
			3)	aor	2428	3524	1.0804695E-5
		10)	at	0	0	0.0
			1)	ati	204	238824	7.322419E-4
			2)	ate	362	142366	4.3649864E-4
			3)	ató	395	130041	3.987098E-4
			4)	até	479	108515	3.327104E-4
			5)	ata	496	105400	3.231597E-4
			6)	ato	664	74934	2.2975E-4
			7)	atr	700	70427	2.159314E-4
			8)	atu	817	57242	1.7550577E-4
			9)	atá	1953	8078	2.4767402E-5
			10)	atí	2035	6980	2.14009E-5
			11)	atl	2667	2390	7.327815E-6
			12)	atm	3040	1348	4.1330104E-6
			13)	ats	3924	353	1.0823092E-6
			14)	at_	4004	313	9.596679E-7
			15)	atê	4130	263	8.0636624E-7
		11)	ac	0	0	0.0
			1)	act	241	205405	6.297782E-4
			2)	aci	299	166387	5.101478E-4
			3)	aco	378	135182	4.1447228E-4
			4)	ace	614	81992	2.5139004E-4
			5)	acç	956	45660	1.39995E-4
			6)	aca	1127	34478	1.05710635E-4
			7)	acr	1304	25327	7.765338E-5
			8)	acu	1847	9875	3.027706E-5
			9)	ach	2168	5458	1.6734399E-5
			10)	ací	2545	2900	8.891491E-6
			11)	acó	2894	1707	5.2337155E-6
			12)	acê	2923	1645	5.0436215E-6
			13)	acc	2975	1498	4.592915E-6
			14)	acá	4063	287	8.79951E-7
			15)	ack	4254	226	6.929231E-7
		12)	ab	0	0	0.0
			1)	aba	370	137321	4.210305E-4
			2)	abe	523	96714	2.9652816E-4
			3)	abo	704	70269	2.1544697E-4
			4)	abi	751	63808	1.9563733E-4
			5)	abr	1309	25210	7.729465E-5
			6)	abs	1479	18664	5.722441E-5
			7)	abu	2174	5410	1.658723E-5
			8)	abé	3200	1032	3.1641443E-6
			9)	abá	3291	901	2.7624944E-6
			10)	abd	3611	564	1.7292417E-6
			11)	abí	4206	242	7.419796E-7
		13)	ap	0	0	0.0
			1)	apr	375	135795	4.1635174E-4
			2)	ape	495	105539	3.235859E-4
			3)	apo	567	89803	2.7533883E-4
			4)	apl	827	56701	1.7384705E-4
			5)	apa	935	47585	1.4589711E-4
			6)	api	1388	21688	6.649609E-5
			7)	apó	1707	12652	3.879143E-5
			8)	apt	1743	11832	3.6277284E-5
			9)	apí	2575	2792	8.56036E-6
			10)	apu	3077	1257	3.8540015E-6
			11)	aps	3172	1094	3.3542385E-6
			12)	apé	3465	703	2.1554201E-6
			13)	apê	3745	466	1.4287707E-6
		14)	aí	0	0	0.0
			1)	aís	379	134939	4.1372722E-4
			2)	aí_	1809	10701	3.2809603E-5
			3)	aíd	2683	2351	7.20824E-6
			4)	aír	3476	688	2.1094297E-6
			5)	aíz	3537	632	1.937732E-6
		15)	aq	0	0	0.0
			1)	aqu	513	99106	3.0386212E-4
		16)	az	0	0	0.0
			1)	aze	552	91876	2.816947E-4
			2)	az_	957	45638	1.3992755E-4
			3)	azã	1312	25129	7.70463E-5
			4)	azo	1370	22743	6.9730755E-5
			5)	azõ	1798	10871	3.3330827E-5
			6)	azê	2099	6249	1.915963E-5
			7)	azi	2341	4075	1.2494078E-5
			8)	azm	2400	3707	1.1365779E-5
			9)	azu	3501	665	2.038911E-6
			10)	azs	3989	320	9.8113E-7
			11)	aza	4012	311	9.535358E-7
			12)	azn	4138	259	7.9410216E-7
		17)	ag	0	0	0.0
			1)	agr	649	78254	2.3992923E-4
			2)	age	655	77261	2.3688466E-4
			3)	ago	889	51251	1.5713718E-4
			4)	aga	1429	20246	6.2074876E-5
			5)	agi	1588	15472	4.743764E-5
			6)	agu	1772	11235	3.4446864E-5
			7)	agê	2144	5701	1.7479446E-5
			8)	agn	2572	2801	8.587954E-6
			9)	agm	2620	2583	7.919559E-6
			10)	agé	2670	2385	7.312485E-6
			11)	agó	3777	445	1.364384E-6
			12)	agl	4090	278	8.523567E-7
		18)	av	0	0	0.0
			1)	ava	681	72436	2.2209105E-4
			2)	ave	792	59675	1.8296542E-4
			3)	avo	972	44722	1.3711906E-4
			4)	avi	1221	29039	8.903449E-5
			5)	avé	1222	28996	8.890265E-5
			6)	avr	1339	23966	7.348051E-5
			7)	aví	3351	827	2.535608E-6
			8)	avu	3576	594	1.8212227E-6
			9)	avã	4159	255	7.81838E-7
			10)	avá	4234	232	7.113193E-7
		19)	au	0	0	0.0
			1)	aut	848	54385	1.6674612E-4
			2)	aus	1000	42728	1.3100539E-4
			3)	aum	1121	34976	1.07237516E-4
			4)	aud	1512	18036	5.5298944E-5
			5)	au_	2147	5660	1.7353737E-5
			6)	aux	2231	4884	1.4974497E-5
			7)	aur	2390	3762	1.153441E-5
			8)	auç	2992	1444	4.4273493E-6
			9)	auf	3488	673	2.063439E-6
			10)	aug	3527	646	1.9806564E-6
			11)	aul	3856	392	1.2018843E-6
			12)	aun	4052	289	8.860831E-7
		20)	af	0	0	0.0
			1)	afi	921	48642	1.4913791E-4
			2)	afe	1369	22804	6.991778E-5
			3)	afa	2304	4311	1.3217662E-5
			4)	afo	2479	3280	1.0056583E-5
			5)	afr	2520	3060	9.382056E-6
			6)	afl	3175	1090	3.3419742E-6
			7)	aft	3440	733	2.247401E-6
			8)	afu	3704	496	1.5207517E-6
			9)	afé	3806	426	1.3061294E-6
		21)	aj	0	0	0.0
			1)	aju	970	44788	1.3732142E-4
			2)	aja	1641	14064	4.3120664E-5
			3)	ajo	2623	2581	7.913427E-6
			4)	aje	3407	768	2.3547123E-6
		22)	aú	0	0	0.0
			1)	aúd	1251	27403	8.401846E-5
		23)	ax	0	0	0.0
			1)	axa	1767	11293	3.4624692E-5
			2)	axi	3358	824	2.5264098E-6
		24)	aé	0	0	0.0
			1)	aér	2012	7315	2.242802E-5
		25)	ae	0	0	0.0
			1)	aes	2086	6371	1.9533687E-5
			2)	aer	2319	4188	1.284054E-5
			3)	ael	2514	3090	9.474037E-6
			4)	aem	3416	762	2.336316E-6
			5)	aen	3705	496	1.5207517E-6
		26)	a”	0	0	0.0
			1)	a”_	2986	1457	4.467208E-6
		27)	aa	0	0	0.0
			1)	aad	3926	351	1.076177E-6
			2)	aa_	4308	209	6.408006E-7
	5)	ã	0	0	0.0
		1)	ão	0	0	0.0
			1)	ão_	5	2284837	0.007005382
			2)	ãos	824	56920	1.7451851E-4
			3)	ãod	2753	2111	6.472392E-6
			4)	ãoq	3208	1016	3.115088E-6
			5)	ão”	3343	832	2.5509382E-6
			6)	ãop	3450	718	2.2014106E-6
			7)	ãoc	3985	320	9.8113E-7
			8)	ãog	4026	300	9.1980945E-7
			9)	ãon	4245	228	6.990552E-7
		2)	ãs	0	0	0.0
			1)	ãs_	2736	2155	6.6072976E-6
		3)	ãe	0	0	0.0
			1)	ães	2794	1993	6.1106007E-6
			2)	ãe_	3490	672	2.0603732E-6
	6)	q	0	0	0.0
		1)	qu	0	0	0.0
			1)	que	9	2078610	0.0063730837
			2)	qua	146	311264	9.543452E-4
			3)	qui	396	129380	3.9668314E-4
			4)	quê	1275	26285	8.059064E-5
			5)	quo	2016	7258	2.2253256E-5
			6)	quí	2104	6215	1.9055386E-5
			7)	qué	2466	3345	1.0255875E-5
			8)	quã	3377	801	2.4558913E-6
			9)	quá	4274	217	6.653288E-7
	7)	e	0	0	0.0
		1)	en	0	0	0.0
			1)	ent	10	2047782	0.006278564
			2)	enh	168	276691	8.483433E-4
			3)	end	215	222959	6.835993E-4
			4)	ens	284	176389	5.4081425E-4
			5)	enc	366	138650	4.2510527E-4
			6)	ena	437	116489	3.5715895E-4
			7)	env	482	108068	3.313399E-4
			8)	enç	527	96131	2.9474066E-4
			9)	eno	583	87398	2.6796502E-4
			10)	ene	750	63829	1.9570172E-4
			11)	enq	1357	23076	7.075174E-5
			12)	enf	1659	13605	4.1713356E-5
			13)	eni	1695	12878	3.9484352E-5
			14)	en_	1946	8149	2.4985091E-5
			15)	enu	1956	7992	2.4503723E-5
			16)	ená	2040	6905	2.1170947E-5
			17)	eng	2212	5028	1.5416006E-5
			18)	ené	2263	4638	1.4220253E-5
			19)	enó	2399	3729	1.14332315E-5
			20)	enr	2555	2871	8.802576E-6
			21)	enã	2865	1786	5.475932E-6
			22)	enú	3171	1094	3.3542385E-6
			23)	enx	3753	460	1.4103745E-6
			24)	enz	4185	247	7.5730975E-7
		2)	es	0	0	0.0
			1)	es_	14	1533439	0.004701572
			2)	est	25	1218425	0.0037357293
			3)	ess	68	598938	0.0018363628
			4)	esp	130	333999	0.0010240515
			5)	ese	145	311576	9.553018E-4
			6)	esc	383	134177	4.113909E-4
			7)	esa	425	119809	3.6733816E-4
			8)	esm	589	85299	2.615294E-4
			9)	eso	846	54789	1.6798479E-4
			10)	esi	990	43773	1.3420939E-4
			11)	esu	1047	39661	1.2160187E-4
			12)	esf	1160	32922	1.00939884E-4
			13)	esã	1338	23966	7.348051E-5
			14)	esd	1383	21990	6.742203E-5
			15)	esq	1668	13419	4.1143077E-5
			16)	esl	1855	9753	2.9903005E-5
			17)	esí	2069	6593	2.0214346E-5
			18)	esv	2222	4947	1.5167658E-5
			19)	esg	2553	2875	8.814841E-6
			20)	esn	2647	2448	7.505645E-6
			21)	esr	2729	2178	6.6778166E-6
			22)	esá	2874	1764	5.4084794E-6
			23)	esb	2876	1761	5.3992812E-6
			24)	esõ	3660	522	1.6004684E-6
			25)	es”	3802	430	1.3183935E-6
		3)	em	0	0	0.0
			1)	em_	21	1270093	0.0038941451
			2)	emo	142	313322	9.606551E-4
			3)	emp	220	220709	6.767007E-4
			4)	ema	303	164679	5.04911E-4
			5)	eme	421	120948	3.7083038E-4
			6)	emb	746	64153	1.9669511E-4
			7)	emi	1281	26103	8.0032616E-5
			8)	ems	2011	7317	2.2434153E-5
			9)	emá	2143	5732	1.7574492E-5
			10)	emã	2164	5493	1.684171E-5
			11)	emu	2295	4400	1.3490539E-5
			12)	emn	2426	3540	1.08537515E-5
			13)	emó	2887	1727	5.2950363E-6
			14)	emv	3008	1418	4.3476325E-6
			15)	emm	3307	881	2.7011738E-6
			16)	emê	3400	772	2.3669763E-6
			17)	emé	3983	323	9.903282E-7
		4)	er	0	0	0.0
			1)	er_	47	753613	0.002310601
			2)	era	114	372388	0.0011417533
			3)	ere	184	259405	7.953439E-4
			4)	eri	190	249529	7.6506374E-4
			5)	erc	338	153956	4.7203395E-4
			6)	erm	343	151090	4.632467E-4
			7)	erá	443	115618	3.5448844E-4
			8)	ern	454	114544	3.5119551E-4
			9)	erv	470	110976	3.402559E-4
			10)	ero	494	105778	3.2431868E-4
			11)	ert	515	98672	3.0253147E-4
			12)	err	535	94384	2.893843E-4
			13)	erg	594	84689	2.5965914E-4
			14)	erd	648	78482	2.4062827E-4
			15)	ers	690	71435	2.1902195E-4
			16)	erã	1076	37745	1.1572736E-4
			17)	erí	1116	35315	1.082769E-4
			18)	erê	1316	24897	7.633498E-5
			19)	erf	1698	12815	3.9291193E-5
			20)	erp	1929	8407	2.5776126E-5
			21)	erl	2023	7154	2.193439E-5
			22)	erb	2202	5127	1.5719543E-5
			23)	erç	2338	4085	1.2524739E-5
			24)	erâ	2770	2073	6.355883E-6
			25)	eru	3783	442	1.3551859E-6
			26)	eró	3942	346	1.0608469E-6
			27)	erú	4201	243	7.4504567E-7
		5)	el	0	0	0.0
			1)	ela	97	454011	0.001392012
			2)	el_	226	215992	6.622383E-4
			3)	ele	255	194377	5.95966E-4
			4)	elo	320	160222	4.912457E-4
			5)	elh	643	78811	2.4163701E-4
			6)	eli	806	58421	1.7912063E-4
			7)	elm	1477	18706	5.7353183E-5
			8)	elg	2771	2073	6.355883E-6
			9)	elé	2857	1803	5.5280548E-6
			10)	elv	3085	1252	3.8386715E-6
			11)	elu	3167	1105	3.3879649E-6
			12)	elê	3293	900	2.7594283E-6
			13)	eld	3339	843	2.5846646E-6
			14)	eló	3951	341	1.0455167E-6
			15)	elá	3965	331	1.0148564E-6
			16)	ell	4022	302	9.259415E-7
		6)	ec	0	0	0.0
			1)	ect	133	327771	0.0010049562
			2)	ece	150	305971	9.381167E-4
			3)	eci	201	241380	7.400787E-4
			4)	eco	308	161887	4.9635064E-4
			5)	ecu	771	62154	1.9056612E-4
			6)	ecç	975	44464	1.3632802E-4
			7)	ecl	1261	27067	8.298827E-5
			8)	eca	1466	19207	5.8889265E-5
			9)	ecí	1529	17420	5.341027E-5
			10)	ecn	1613	14977	4.5919955E-5
			11)	ecr	2136	5824	1.7856568E-5
			12)	ech	2306	4304	1.31962E-5
			13)	ecc	2447	3446	1.05655445E-5
			14)	ecá	3142	1156	3.5443325E-6
			15)	ecê	3529	644	1.9745244E-6
			16)	ecé	3560	605	1.854949E-6
			17)	ecâ	4079	281	8.6155484E-7
		7)	ei	0	0	0.0
			1)	eit	139	325244	9.972083E-4
			2)	eir	199	242131	7.4238126E-4
			3)	eis	547	92758	2.8439894E-4
			4)	eia	576	88137	2.702308E-4
			5)	ei_	797	59271	1.8172675E-4
			6)	eio	862	53464	1.639223E-4
			7)	eix	1156	33178	1.0172479E-4
			8)	eiç	1587	15561	4.7710517E-5
			9)	ein	2233	4881	1.49653E-5
			10)	eiv	2911	1672	5.1264046E-6
			11)	eim	3002	1428	4.378293E-6
			12)	eie	3471	690	2.1155618E-6
			13)	eil	3511	656	2.0113166E-6
			14)	eid	3722	482	1.4778271E-6
			15)	eic	3742	468	1.4349027E-6
			16)	eig	3876	379	1.1620259E-6
			17)	eij	4088	278	8.523567E-7
			18)	eiz	4293	212	6.4999864E-7
		8)	eg	0	0	0.0
			1)	egu	179	264585	8.112259E-4
			2)	egi	404	126583	3.8810747E-4
			3)	ega	485	106904	3.2777103E-4
			4)	ego	637	79400	2.4344289E-4
			5)	egr	830	56585	1.734914E-4
			6)	ege	1750	11670	3.5780587E-5
			7)	egí	2227	4922	1.5091006E-5
			8)	egá	2531	2970	9.106114E-6
			9)	egó	2689	2339	7.1714476E-6
			10)	egl	3013	1409	4.3200384E-6
			11)	egã	3410	766	2.34858E-6
			12)	egm	3736	471	1.4441008E-6
		9)	ev	0	0	0.0
			1)	eve	197	242744	7.4426073E-4
			2)	evi	516	98601	3.0231377E-4
			3)	eva	813	57858	1.7739445E-4
			4)	evo	1262	27016	8.28319E-5
			5)	evê	2096	6288	1.9279205E-5
			6)	eví	2546	2895	8.876161E-6
			7)	evâ	3157	1124	3.4462194E-6
			8)	evá	3740	469	1.4379688E-6
		10)	eu	0	0	0.0
			1)	eu_	236	208793	6.401659E-4
			2)	eur	367	138224	4.2379912E-4
			3)	eus	579	87882	2.6944897E-4
			4)	eun	1526	17523	5.3726068E-5
			5)	eut	2732	2170	6.6532884E-6
			6)	eum	3535	635	1.94693E-6
			7)	eud	3885	371	1.1374976E-6
			8)	euf	4072	283	8.676869E-7
		11)	ed	0	0	0.0
			1)	edi	288	171477	5.257539E-4
			2)	eda	871	52523	1.6103717E-4
			3)	ede	947	46271	1.4186834E-4
			4)	edu	974	44589	1.3671127E-4
			5)	edo	1622	14617	4.481618E-5
			6)	edí	2780	2027	6.2148456E-6
			7)	edr	3017	1398	4.286312E-6
			8)	edê	3396	780	2.3915045E-6
			9)	edó	3934	348	1.0669789E-6
			10)	ed_	4082	280	8.584888E-7
		12)	ef	0	0	0.0
			1)	efe	326	158980	4.8743768E-4
			2)	efi	629	80698	2.474226E-4
			3)	efo	865	53172	1.6302703E-4
			4)	efl	1700	12748	3.9085768E-5
			5)	efa	1838	9966	3.0556068E-5
			6)	efí	1966	7788	2.3878252E-5
			7)	efu	2111	6113	1.874265E-5
			8)	efr	3010	1417	4.3445666E-6
			9)	efé	3374	802	2.4589572E-6
