Portuguese	3	48664449	3245
	1)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	os_	1	788818	0.011594687
			2)	oss	149	65098	9.568632E-4
			3)	ost	172	57526	8.4556383E-4
			4)	osi	549	19169	2.8176152E-4
			5)	osa	1044	8209	1.2066254E-4
			6)	oso	1125	7332	1.0777168E-4
			7)	ose	1970	1626	2.3900267E-5
			8)	osp	2271	944	1.3875678E-5
			9)	osc	2500	657	9.657119E-6
			10)	osf	2905	341	5.0122944E-6
			11)	osm	2954	310	4.5566317E-6
			12)	osl	3135	233	3.424823E-6
			13)	osã	3141	232	3.4101242E-6
			14)	osd	3142	232	3.4101242E-6
		2)	or	0	0	0.0
			1)	or_	48	156512	0.0023005402
			2)	ora	157	62845	9.237468E-4
			3)	ort	188	53628	7.882678E-4
			4)	orm	195	52241	7.678806E-4
			5)	ore	278	37184	5.4656056E-4
			6)	ord	298	34948	5.136941E-4
			7)	ori	315	33673	4.9495307E-4
			8)	orç	507	21380	3.1426057E-4
			9)	orr	597	17575	2.583316E-4
			10)	orn	878	10706	1.5736547E-4
			11)	orq	961	9264	1.3616978E-4
			12)	org	1122	7355	1.0810976E-4
			13)	oro	1575	3279	4.8197402E-5
			14)	oré	1578	3237	4.758005E-5
			15)	orá	1645	2871	4.220029E-5
			16)	orc	1845	2028	2.9809189E-5
			17)	orp	2124	1200	1.7638573E-5
			18)	orv	2605	549	8.069647E-6
			19)	ors	3027	277	4.071571E-6
		3)	on	0	0	0.0
			1)	ont	87	103721	0.0015245754
			2)	ons	116	76799	0.001128854
			3)	ona	229	44030	6.4718863E-4
			4)	onc	391	27091	3.982055E-4
			5)	ond	468	23194	3.4092422E-4
			6)	onf	755	13136	1.9308359E-4
			7)	onh	772	12792	1.8802719E-4
			8)	ong	925	9873	1.4512136E-4
			9)	onó	966	9235	1.3574352E-4
			10)	onv	1027	8472	1.2452833E-4
			11)	ono	1067	8015	1.17810974E-4
			12)	oni	1233	5880	8.642901E-5
			13)	onj	1240	5803	8.52972E-5
			14)	one	1457	4019	5.9074522E-5
			15)	oná	1869	1941	2.8530392E-5
			16)	onu	2130	1188	1.7462187E-5
			17)	oní	2138	1174	1.7256405E-5
			18)	onr	2598	555	8.15784E-6
			19)	on_	2614	537	7.893262E-6
			20)	onq	2803	393	5.776633E-6
			21)	onn	2871	359	5.2768733E-6
