Dutch	2	2992859	379
	1)	n	0	0	0.0
		1)	n_	1	140552	0.0403697
		2)	ng	33	22957	0.0065937676
		3)	nd	40	20559	0.005905008
		4)	nt	67	12410	0.0035644316
		5)	ni	74	10666	0.0030635155
		6)	ns	81	9783	0.002809898
		7)	ne	82	9652	0.0027722719
		8)	na	99	7816	0.0022449314
		9)	no	121	5517	0.0015846067
		10)	nn	150	3887	0.001116434
		11)	nk	178	2876	8.26052E-4
		12)	nh	192	2494	7.16333E-4
		13)	nz	208	2220	6.37634E-4
		14)	nc	221	1890	5.428506E-4
		15)	nu	238	1482	4.256638E-4
		16)	nw	247	1277	3.6678318E-4
		17)	nv	252	1224	3.515604E-4
		18)	nl	254	1209	3.4725203E-4
		19)	nb	292	748	2.1484245E-4
		20)	nf	296	701	2.0134299E-4
		21)	nm	315	524	1.5050461E-4
		22)	nr	327	428	1.2293125E-4
		23)	np	340	361	1.0368734E-4
	2)	e	0	0	0.0
		1)	en	2	119881	0.034432523
		2)	e_	3	98373	0.028254943
		3)	er	7	64068	0.018401774
		4)	et	13	37253	0.010699901
		5)	el	17	33157	0.009523437
		6)	ee	18	32795	0.009419463
		7)	ei	69	11727	0.0033682587
		8)	es	71	11215	0.0032212008
		9)	eg	72	10784	0.0030974078
		10)	ed	73	10693	0.0030712707
		11)	ev	91	8363	0.002402042
		12)	em	98	7824	0.002247229
		13)	ek	108	7035	0.0020206105
		14)	ec	109	6685	0.0019200826
		15)	eb	114	6162	0.0017698653
		16)	ez	124	5472	0.0015716817
		17)	ef	134	5034	0.0014458782
		18)	eu	139	4648	0.0013350103
		19)	ep	183	2749	7.8957475E-4
		20)	eh	227	1709	4.908633E-4
		21)	ew	233	1607	4.615666E-4
		22)	ea	256	1160	3.3317815E-4
		23)	ex	318	507	1.4562183E-4
		24)	eë	328	428	1.2293125E-4
		25)	eo	332	396	1.1374012E-4
	3)	d	0	0	0.0
		1)	de	4	78294	0.0224878
		2)	d_	48	17997	0.005169144
		3)	da	49	17421	0.0050037038
		4)	di	57	16133	0.004633761
		5)	do	142	4571	0.0013128942
		6)	ds	153	3790	0.0010885734
		7)	du	184	2671	7.671714E-4
		8)	dr	188	2566	7.37013E-4
		9)	dt	197	2387	6.8560016E-4
		10)	dd	259	1096	3.147959E-4
		11)	dh	307	584	1.6773796E-4
		12)	dp	330	412	1.1833568E-4
		13)	dz	334	381	1.09431785E-4
		14)	db	335	379	1.0885734E-4
		15)	dw	338	368	1.05697894E-4
		16)	dv	354	279	8.013508E-5
		17)	dg	355	269	7.726286E-5
	4)	_	0	0	0.0
		1)	_d	5	75048	0.021555476
		2)	_v	8	49458	0.014205452
		3)	_e	14	35279	0.010132924
		4)	_h	19	32756	0.009408262
		5)	_o	22	30581	0.008783552
		6)	_i	24	29170	0.008378281
		7)	_m	27	26413	0.007586409
		8)	_w	28	25400	0.0072954525
		9)	_b	36	22057	0.0063352673
		10)	_a	41	20045	0.0057573756
		11)	_g	44	19302	0.005543969
		12)	_t	45	19204	0.0055158213
		13)	_z	46	18401	0.005285182
		14)	_n	62	14038	0.00403203
		15)	_s	65	13279	0.003814028
		16)	_k	86	8744	0.0025114738
		17)	_p	92	8274	0.0023764793
		18)	_r	104	7384	0.002120851
		19)	_l	110	6541	0.0018787226
		20)	_u	115	6144	0.0017646953
		21)	_c	127	5383	0.0015461189
		22)	_f	193	2431	6.98238E-4
		23)	_j	225	1770	5.083839E-4
	5)	t	0	0	0.0
		1)	t_	6	72252	0.020752402
		2)	te	10	43559	0.012511127
		3)	ti	60	15481	0.004446492
		4)	ta	100	7790	0.0022374636
		5)	tr	105	7353	0.0021119472
		6)	to	106	7084	0.0020346844
		7)	ts	148	3971	0.0011405607
		8)	tu	162	3557	0.0010216505
		9)	tw	173	3064	8.8004983E-4
		10)	tt	211	2156	6.192518E-4
		11)	tg	241	1460	4.193449E-4
		12)	tv	278	918	2.6367028E-4
		13)	tl	295	716	2.0565133E-4
		14)	tb	299	652	1.8726909E-4
		15)	th	323	463	1.3298403E-4
		16)	tz	343	350	1.0052788E-4
		17)	td	347	310	8.9038986E-5
		18)	tn	364	249	7.151841E-5
	6)	a	0	0	0.0
		1)	an	9	48347	0.013886347
		2)	aa	21	31606	0.009077955
		3)	at	30	24676	0.007087503
		4)	ar	47	18162	0.0052165356
		5)	al	55	16565	0.004757841
		6)	ag	122	5517	0.0015846067
		7)	am	135	4924	0.0014142838
		8)	ak	141	4587	0.0013174898
		9)	as	154	3767	0.0010819673
		10)	ac	156	3654	0.0010495111
		11)	ad	180	2833	8.137014E-4
		12)	ap	199	2354	6.7612185E-4
		13)	af	204	2318	6.6578184E-4
		14)	a_	218	1970	5.658284E-4
		15)	au	240	1463	4.2020658E-4
		16)	ai	269	969	2.7831862E-4
		17)	ab	324	446	1.2810125E-4
		18)	av	336	373	1.07134E-4
	7)	g	0	0	0.0
		1)	ge	11	41065	0.011794793
		2)	g_	42	19885	0.00571142
		3)	gr	132	5145	0.0014777599
		4)	gi	158	3601	0.0010342883
		5)	ga	163	3557	0.0010216505
		6)	gs	190	2548	7.31843E-4
		7)	gd	213	2087	5.9943344E-4
		8)	go	231	1675	4.8109776E-4
		9)	gg	250	1232	3.5385817E-4
		10)	gt	265	992	2.8492475E-4
