Finnish	2	5700506	349
	1)	n	0	0	0.0
		1)	n_	1	220637	0.034684286
		2)	ne	56	31191	0.004903246
		3)	nt	66	27449	0.0043150014
		4)	ni	77	23383	0.0036758233
		5)	nn	81	21998	0.0034581004
		6)	na	108	15722	0.002471509
		7)	no	125	12166	0.0019125034
		8)	ns	128	11919	0.0018736748
		9)	nk	131	11376	0.0017883148
		10)	nä	137	10876	0.0017097145
		11)	nu	199	5354	8.416524E-4
		12)	nv	213	4211	6.6197204E-4
		13)	ny	216	4150	6.523828E-4
		14)	nö	239	2491	3.9158686E-4
		15)	ng	243	2149	3.3782425E-4
		16)	np	267	1553	2.4413264E-4
		17)	nm	269	1526	2.3988822E-4
		18)	nj	272	1496	2.351722E-4
		19)	nl	286	1129	1.7747955E-4
		20)	nh	289	1011	1.5892988E-4
		21)	nf	304	608	9.5578005E-5
		22)	nr	335	259	4.0714975E-5
		23)	nd	343	231	3.6313355E-5
	2)	a	0	0	0.0
		1)	a_	2	170431	0.026791867
		2)	an	17	65461	0.010290513
		3)	aa	19	57707	0.009071579
		4)	ai	29	49888	0.007842427
		5)	al	33	45755	0.007192717
		6)	as	54	31619	0.004970528
		7)	at	61	29427	0.004625944
		8)	ar	72	25998	0.004086903
		9)	am	90	20170	0.0031707375
		10)	av	102	16571	0.0026049723
		11)	ak	127	11929	0.0018752468
		12)	au	141	10592	0.0016650695
		13)	ah	166	8100	0.0012733254
		14)	aj	171	7703	0.0012109168
		15)	ap	191	6194	9.7370095E-4
		16)	ad	264	1568	2.4649064E-4
		17)	ae	291	990	1.5562866E-4
		18)	ao	314	476	7.482752E-5
	3)	i	0	0	0.0
		1)	is	3	119810	0.018834213
		2)	in	11	78188	0.012291206
		3)	it	15	69118	0.010865396
		4)	i_	27	51134	0.008038299
		5)	ii	49	34252	0.0053844373
		6)	ik	62	29411	0.004623429
		7)	ie	71	26047	0.004094606
		8)	il	76	25006	0.00393096
		9)	ia	78	23380	0.0036753516
		10)	im	84	21180	0.00332951
		11)	io	88	20294	0.0031902303
		12)	id	105	16015	0.0025175686
		13)	iv	150	9921	0.0015595879
		14)	ih	160	8453	0.0013288172
		15)	ir	190	6203	9.7511575E-4
		16)	iä	210	4367	6.8649533E-4
		17)	ij	232	3207	5.0414255E-4
		18)	ip	241	2224	3.496143E-4
		19)	iu	306	597	9.38488E-5
		20)	iö	324	374	5.879305E-5
		21)	ib	347	212	3.332654E-5
	4)	e	0	0	0.0
		1)	en	4	117730	0.018507235
		2)	et	26	52323	0.008225211
		3)	el	37	44205	0.0069490555
		4)	e_	39	43045	0.006766703
		5)	es	45	37904	0.0059585343
		6)	ei	48	34358	0.0054011005
		7)	ee	65	27547	0.004330407
		8)	er	93	19627	0.0030853776
		9)	em	101	17220	0.0027069955
		10)	eu	122	12828	0.0020165702
		11)	ek	138	10833	0.0017029549
		12)	eh	142	10578	0.0016628687
		13)	ev	176	7334	0.0011529097
		14)	ed	197	5546	8.718349E-4
		15)	ea	227	3669	5.7676923E-4
		16)	eä	240	2261	3.554307E-4
		17)	eg	268	1536	2.4146023E-4
		18)	ey	273	1492	2.345434E-4
		19)	ep	274	1489	2.340718E-4
		20)	ej	292	968	1.5217025E-4
		21)	eo	297	780	1.2261652E-4
	5)	t	0	0	0.0
		1)	ta	5	112395	0.01766857
		2)	tä	8	87776	0.013798446
		3)	tt	10	81094	0.012748031
		4)	te	16	68678	0.0107962275
		5)	ti	35	45733	0.0071892585
		6)	tu	42	39362	0.006187733
		7)	t_	43	38391	0.006035091
		8)	to	63	28088	0.0044154525
		9)	ty	83	21214	0.003334855
		10)	tö	149	9964	0.0015663474
		11)	tk	172	7581	0.0011917383
		12)	ts	208	4576	7.193503E-4
		13)	tr	290	990	1.5562866E-4
	6)	s	0	0	0.0
		1)	st	6	95753	0.015052436
		2)	si	9	86619	0.013616565
		3)	se	14	71521	0.01124315
		4)	sa	38	43897	0.006900638
		5)	ss	47	36252	0.0056988387
		6)	s_	100	17615	0.0027690898
		7)	sä	103	16357	0.0025713313
		8)	su	114	14084	0.0022140143
		9)	sk	117	13751	0.0021616665
		10)	so	146	10301	0.0016193241
		11)	sy	161	8381	0.0013174989
		12)	sv	244	2141	3.3656665E-4
		13)	sl	258	1656	2.603243E-4
		14)	sp	266	1561	2.4539026E-4
		15)	sm	271	1515	2.3815902E-4
		16)	sö	275	1472	2.3139939E-4
		17)	sj	317	449	7.0583104E-5
		18)	sn	327	350	5.5020235E-5
		19)	sr	332	300	4.71602E-5
		20)	sh	344	230	3.6156154E-5
	7)	ä	0	0	0.0
		1)	ä_	7	92926	0.014608029
		2)	ää	59	30330	0.004767896
		3)	än	60	29711	0.004670589
		4)	äs	110	15078	0.0023702718
		5)	äm	115	14072	0.002212128
		6)	ät	120	13149	0.0020670316
		7)	äi	130	11401	0.0017922448
		8)	äl	136	10889	0.0017117581
		9)	är	147	10098	0.0015874123
		10)	äy	164	8151	0.0012813427
		11)	äv	181	6743	0.0010600041
		12)	äk	185	6567	0.0010323368
		13)	äh	206	4686	7.3664234E-4
		14)	äd	285	1137	1.7873716E-4
		15)	äe	298	722	1.13498885E-4
		16)	äa	307	587	9.2276794E-5
		17)	äp	310	534	8.394516E-5
		18)	äj	313	492	7.734273E-5
		19)	äo	326	356	5.596344E-5
	8)	_	0	0	0.0
		1)	_t	12	75409	0.011854345
		2)	_k	13	71761	0.0112808775
		3)	_j	18	60514	0.009512842
		4)	_s	21	56700	0.008913278
		5)	_o	22	55573	0.008736113
		6)	_e	25	52883	0.008313243
		7)	_m	30	49771	0.007824034
		8)	_v	34	45744	0.0071909875
		9)	_p	40	42549	0.0066887313
		10)	_a	57	30978	0.0048697623
		11)	_h	75	25119	0.0039487234
		12)	_n	89	20267	0.003185986
		13)	_l	94	19443	0.0030564526
		14)	_y	111	14625	0.0022990599
		15)	_r	143	10527	0.0016548515
		16)	_u	153	9367	0.0014724986
		17)	_i	173	7532	0.0011840354
		18)	_d	246	2111	3.318506E-4
		19)	_ä	263	1618	2.5435069E-4
		20)	_b	299	708	1.11298075E-4
		21)	_g	325	362	5.6906643E-5
		22)	_f	328	332	5.2190622E-5
	9)	l	0	0	0.0
		1)	ll	20	57271	0.009003039
		2)	li	36	45027	0.0070782746
		3)	la	44	37948	0.0059654512
		4)	le	52	33168	0.005214032
		5)	lu	87	20320	0.0031943177
		6)	lt	107	15828	0.0024881721
		7)	lä	121	13067	0.0020541411
		8)	lo	148	10020	0.0015751508
		9)	lm	151	9665	0.0015193445
		10)	lk	204	4850	7.6242327E-4
		11)	ly	221	3775	5.934325E-4
		12)	lv	228	3651	5.7393964E-4
		13)	lj	238	2546	4.002329E-4
		14)	lp	280	1227	1.9288523E-4
		15)	lö	284	1154	1.8140957E-4
	10)	m	0	0	0.0
		1)	mi	23	54190	0.008518704
		2)	me	53	32262	0.005071608
		3)	ma	58	30711	0.00482779
		4)	mm	91	19980	0.0031408693
		5)	mä	99	17732	0.0027874822
		6)	mu	106	15932	0.002504521
		7)	my	156	9188	0.0014443598
		8)	mp	219	3875	6.091526E-4
		9)	mo	222	3756	5.904457E-4
	11)	v	0	0	0.0
		1)	va	24	53964	0.008483177
		2)	vä	85	20556	0.003231417
		3)	vi	92	19724	0.003100626
		4)	vo	96	18955	0.0029797386
