Italian	2	150398719	422
	1)	e	0	0	0.0
		1)	e_	1	6126909	0.035317592
		2)	er	11	1992072	0.011482982
		3)	en	15	1647936	0.009499265
		4)	el	32	1314705	0.007578408
		5)	es	34	1264324	0.0072879945
		6)	et	86	499064	0.002876775
		7)	em	105	413297	0.0023823848
		8)	eg	107	405910	0.0023398036
		9)	ec	129	286155	0.001649495
		10)	ei	130	282600	0.0016290027
		11)	ev	133	268930	0.0015502042
		12)	eu	154	212810	0.0012267093
		13)	ed	156	210992	0.0012162299
		14)	ea	162	196272	0.0011313787
		15)	eb	205	98508	5.678337E-4
		16)	ez	210	92699	5.3434866E-4
		17)	eo	225	72802	4.1965555E-4
		18)	ef	227	69810	4.0240862E-4
		19)	ep	240	48670	2.8055048E-4
		20)	ee	274	21663	1.2487291E-4
		21)	eq	277	19369	1.1164952E-4
		22)	e’	283	12504	7.207732E-5
		23)	e”	308	3291	1.8970446E-5
		24)	ex	310	3201	1.8451656E-5
		25)	ek	403	310	1.7869456E-6
	2)	i	0	0	0.0
		1)	i_	2	4570874	0.026348077
		2)	io	20	1574693	0.0090770675
		3)	in	25	1491029	0.0085948
		4)	ia	52	976713	0.0056301067
		5)	it	56	883712	0.0050940174
		6)	ic	61	818616	0.0047187814
		7)	il	62	801343	0.004619214
		8)	is	69	706083	0.004070103
		9)	im	94	463168	0.0026698583
		10)	iv	109	393394	0.002267657
		11)	ie	111	379570	0.0021879708
		12)	ir	127	297288	0.0017136694
		13)	iz	149	222588	0.0012830731
		14)	ig	151	221298	0.0012756371
		15)	id	160	203581	0.0011735103
		16)	ib	177	163945	9.4503484E-4
		17)	if	180	160502	9.2518824E-4
		18)	iu	188	147701	8.513989E-4
		19)	iù	206	96618	5.569391E-4
		20)	ip	207	94795	5.464307E-4
		21)	iò	258	32557	1.8766965E-4
		22)	ià	271	24760	1.4272508E-4
		23)	i”	317	2508	1.4456967E-5
		24)	iq	318	2376	1.3696074E-5
		25)	ii	371	766	4.415485E-6
