French	2	1586606	331
	1)	e	0	0	0.0
		1)	e_	1	77151	0.041488912
		2)	es	4	33447	0.017986542
		3)	en	8	28454	0.015301494
		4)	er	27	13751	0.007394772
		5)	et	40	10402	0.0055938056
		6)	em	53	8555	0.004600558
		7)	eu	56	8264	0.004444069
		8)	el	82	5615	0.0030195364
		9)	ec	125	3277	0.0017622476
		10)	ex	166	2056	0.0011056397
		11)	ev	193	1325	7.125353E-4
		12)	ep	202	1212	6.517681E-4
		13)	ef	221	932	5.011946E-4
		14)	ea	224	895	4.8129744E-4
		15)	ei	230	827	4.4472958E-4
		16)	ez	251	665	3.5761207E-4
	2)	s	0	0	0.0
		1)	s_	2	59704	0.03210657
		2)	se	47	9044	0.004863524
		3)	st	55	8306	0.004466655
		4)	si	59	7329	0.003941261
		5)	so	84	5579	0.003000177
		6)	ss	95	4865	0.0026162146
		7)	su	102	4467	0.002402185
		8)	sa	110	3860	0.0020757632
		9)	sp	172	1920	0.001032504
		10)	sé	185	1572	8.453626E-4
		11)	sc	240	748	4.0224634E-4
		12)	sq	261	601	3.2319524E-4
		13)	sy	307	302	1.6240428E-4
		14)	sm	314	279	1.5003573E-4
		15)	sl	328	218	1.1723222E-4
	3)	_	0	0	0.0
		1)	_d	3	41701	0.022425234
		2)	_l	6	32163	0.017296055
		3)	_p	11	24442	0.013143991
		4)	_c	13	21179	0.011389271
		5)	_e	16	19658	0.010571335
		6)	_s	21	15642	0.008411681
		7)	_a	22	15500	0.008335318
		8)	_q	38	10829	0.00582343
		9)	_n	42	10189	0.005479262
		10)	_m	45	9302	0.0050022667
		11)	_r	52	8684	0.0046699294
		12)	_t	68	6664	0.0035836492
		13)	_i	73	6153	0.0033088527
		14)	_f	85	5546	0.0029824309
		15)	_à	86	5504	0.0029598447
		16)	_u	88	5357	0.0028807938
		17)	_v	94	4945	0.0026592356
		18)	_j	104	4352	0.0023403424
		19)	_é	117	3486	0.00187464
		20)	_o	124	3388	0.0018219394
		21)	_b	161	2203	0.0011846907
		22)	_g	169	1968	0.0010583166
		23)	_h	239	752	4.043974E-4
		24)	_ê	243	716	3.8503794E-4
		25)	_y	278	492	2.6457914E-4
	4)	t	0	0	0.0
		1)	t_	5	32707	0.017588597
		2)	ti	17	17602	0.009465695
		3)	te	29	12971	0.0069753174
		4)	tr	46	9286	0.0049936622
		5)	ta	71	6458	0.0034728702
		6)	té	83	5586	0.0030039412
		7)	to	120	3455	0.0018579694
		8)	ts	130	3012	0.0016197406
		9)	tt	148	2600	0.0013981825
		10)	tu	155	2380	0.0012798747
		11)	tè	310	295	1.5863993E-4
	5)	o	0	0	0.0
		1)	on	7	28963	0.015575215
		2)	ou	18	16603	0.00892847
		3)	or	61	7232	0.0038890983
		4)	oi	78	5846	0.0031437594
		5)	om	87	5480	0.0029469384
		6)	op	106	4009	0.0021558898
		7)	os	136	2867	0.001541765
		8)	ol	147	2610	0.00140356
		9)	oc	162	2144	0.0011529628
		10)	ot	181	1693	9.104319E-4
		11)	ob	197	1270	6.8295834E-4
		12)	og	215	968	5.205541E-4
		13)	od	229	836	4.4956943E-4
		14)	oy	252	660	3.5492325E-4
		15)	of	309	299	1.6079098E-4
		16)	oj	311	291	1.5648888E-4
		17)	où	323	229	1.231476E-4
		18)	oo	325	228	1.2260985E-4
	6)	d	0	0	0.0
		1)	de	9	26156	0.0140657155
		2)	da	89	5354	0.0028791805
		3)	du	93	4977	0.002676444
		4)	di	97	4684	0.0025188795
		5)	dé	100	4622	0.0024855381
		6)	do	135	2879	0.0015482182
		7)	dr	160	2244	0.001206739
		8)	d_	168	2000	0.001075525
		9)	ds	290	396	2.1295395E-4
		10)	dh	306	309	1.6616861E-4
		11)	dè	331	202	1.08628024E-4
	7)	l	0	0	0.0
		1)	le	10	24568	0.013211749
		2)	la	25	15028	0.008081495
		3)	li	65	7125	0.0038315577
		4)	l_	76	5862	0.0031523637
		5)	ll	103	4415	0.0023742213
		6)	lu	115	3607	0.0019397093
		7)	lo	126	3234	0.0017391238
		8)	lé	180	1694	9.109697E-4
		9)	ls	235	780	4.1945474E-4
		10)	lè	237	771	4.146149E-4
		11)	lt	254	649	3.4900787E-4
		12)	lh	320	238	1.2798747E-4
		13)	là	327	222	1.1938327E-4
		14)	lq	329	209	1.1239236E-4
	8)	n	0	0	0.0
		1)	nt	12	23959	0.012884252
		2)	n_	15	20198	0.0108617265
		3)	ns	26	14509	0.007802396
		4)	ne	39	10709	0.0057588983
		5)	no	62	7223	0.0038842584
		6)	nc	75	6044	0.0032502364
		7)	nd	99	4658	0.0025048978
		8)	ni	105	4134	0.00222311
		9)	na	108	3951	0.0021246995
		10)	nn	123	3423	0.001840761
		11)	né	176	1819	9.7819E-4
		12)	nf	222	925	4.9743033E-4
		13)	ng	231	823	4.4257852E-4
		14)	nv	233	814	4.3773866E-4
		15)	nu	234	787	4.2321908E-4
		16)	nq	297	344	1.8499029E-4
	9)	r	0	0	0.0
		1)	re	14	20962	0.011272578
		2)	r_	19	16467	0.0088553345
		3)	ra	41	10366	0.005574446
		4)	ro	48	9000	0.004839862
		5)	ri	70	6478	0.0034836254
		6)	ré	79	5814	0.0031265512
		7)	rt	90	5329	0.0028657364
		8)	rs	121	3433	0.0018461386
		9)	rm	175	1826	9.819543E-4
		10)	rd	182	1650	8.873081E-4
		11)	rc	186	1559	8.383717E-4
		12)	rn	188	1534	8.2492764E-4
		13)	rr	200	1240	6.668255E-4
		14)	rg	205	1157	6.221912E-4
		15)	rè	214	973	5.232429E-4
		16)	ru	216	959	5.1571423E-4
		17)	rv	245	708	3.8073584E-4
		18)	rô	286	414	2.2263367E-4
		19)	rê	295	350	1.8821687E-4
		20)	rq	305	315	1.6939518E-4
		21)	rl	308	301	1.6186651E-4
	10)	q	0	0	0.0
		1)	qu	20	16397	0.008817691
	11)	u	0	0	0.0
		1)	ur	23	15193	0.008170226
		2)	ue	30	12919	0.0069473535
		3)	us	49	8900	0.0047860863
		4)	un	57	7751	0.004168197
		5)	u_	60	7258	0.0039030802
		6)	ut	72	6157	0.0033110036
		7)	ui	81	5782	0.0031093427
		8)	ux	134	2907	0.0015632756
		9)	uv	154	2416	0.0012992342
		10)	ul	158	2330	0.0012529866
