Portuguese	3	24294426	2804
			6)	ato	644	8052	2.3626092E-4
			7)	atr	704	7263	2.1311018E-4
			8)	atu	790	6104	1.7910292E-4
			9)	atá	1966	828	2.4295088E-5
			10)	atí	2078	680	1.9952487E-5
		11)	ac	0	0	0.0
			1)	act	241	21216	6.225176E-4
			2)	aci	321	16502	4.8419993E-4
			3)	aco	416	12786	3.7516546E-4
			4)	ace	587	9005	2.6422375E-4
			5)	acç	935	4910	1.440687E-4
			6)	aca	1135	3597	1.0554279E-4
			7)	acr	1393	2228	6.537374E-5
			8)	acu	1812	1076	3.157188E-5
			9)	ach	2124	604	1.7722505E-5
			10)	ací	2636	267	7.8342855E-6
		12)	ap	0	0	0.0
			1)	apr	357	14925	4.3792775E-4
			2)	ape	510	10506	3.0826594E-4
			3)	apo	629	8295	2.4339101E-4
			4)	apl	847	5588	1.639625E-4
			5)	apa	938	4855	1.424549E-4
			6)	api	1309	2584	7.581945E-5
			7)	apó	1680	1361	3.993432E-5
			8)	apt	1761	1168	3.4271332E-5
			9)	apí	2578	288	8.450465E-6
		13)	ab	0	0	0.0
			1)	aba	373	14197	4.1656688E-4
			2)	abe	509	10509	3.0835395E-4
			3)	abo	716	7111	2.086502E-4
			4)	abi	734	6861	2.0131473E-4
			5)	abr	1321	2552	7.488051E-5
			6)	abs	1443	2043	5.994549E-5
			7)	abu	2110	623	1.828E-5
		14)	aí	0	0	0.0
			1)	aís	404	13070	3.8349855E-4
			2)	aí_	1643	1448	4.2487063E-5
		15)	aq	0	0	0.0
			1)	aqu	487	11050	3.2422793E-4
		16)	az	0	0	0.0
			1)	aze	556	9491	2.784839E-4
			2)	az_	949	4730	1.3878716E-4
			3)	azã	1290	2645	7.760931E-5
			4)	azo	1355	2375	6.9687E-5
			5)	azõ	1730	1234	3.6207897E-5
			6)	azê	2083	670	1.9659068E-5
			7)	azi	2377	398	1.1678074E-5
			8)	azm	2725	230	6.7486358E-6
		17)	av	0	0	0.0
			1)	ava	662	7753	2.274877E-4
			2)	ave	802	6025	1.7678492E-4
			3)	avo	1044	4101	1.20331104E-4
			4)	avi	1170	3281	9.6270756E-5
			5)	avé	1272	2716	7.969258E-5
			6)	avr	1337	2473	7.256251E-5
		18)	ag	0	0	0.0
			1)	agr	664	7737	2.2701823E-4
			2)	age	673	7582	2.2247023E-4
			3)	ago	887	5285	1.550719E-4
			4)	aga	1427	2099	6.158864E-5
			5)	agi	1582	1607	4.715242E-5
			6)	agu	1818	1063	3.1190433E-5
			7)	agê	2542	306	8.97862E-6
			8)	agé	2668	252	7.3941574E-6
			9)	agn	2710	236	6.924687E-6
		19)	au	0	0	0.0
			1)	aut	870	5380	1.578594E-4
			2)	aus	1010	4296	1.2605278E-4
			3)	aum	1238	2918	8.561965E-5
			4)	aud	1555	1697	4.9793194E-5
			5)	au_	2059	710	2.0832744E-5
			6)	aux	2167	564	1.6548827E-5
			7)	aur	2330	425	1.2470305E-5
			8)	auç	2523	314	9.213355E-6
		20)	af	0	0	0.0
			1)	afi	936	4907	1.4398068E-4
			2)	afe	1473	1959	5.748077E-5
			3)	afa	2214	521	1.5287127E-5
			4)	afr	2418	370	1.0856501E-5
			5)	aft	2467	344	1.0093611E-5
			6)	afo	2548	304	8.919936E-6
		21)	aj	0	0	0.0
			1)	aju	1011	4291	1.2590607E-4
			2)	aja	1659	1397	4.0990624E-5
			3)	ajo	2714	235	6.895345E-6
		22)	aú	0	0	0.0
			1)	aúd	1383	2281	6.692886E-5
		23)	ax	0	0	0.0
			1)	axa	1817	1069	3.1366486E-5
		24)	aé	0	0	0.0
			1)	aér	1920	892	2.617297E-5
		25)	ae	0	0	0.0
			1)	aer	2250	490	1.4377528E-5
			2)	aes	2400	381	1.11792615E-5
			3)	ael	2591	284	8.333098E-6
	5)	ã	0	0	0.0
		1)	ão	0	0	0.0
			1)	ão_	5	243815	0.007153994
			2)	ãos	905	5124	1.5034787E-4
	6)	q	0	0	0.0
		1)	qu	0	0	0.0
			1)	que	8	223758	0.0065654833
			2)	qua	140	33808	9.919908E-4
			3)	qui	366	14522	4.2610298E-4
			4)	quê	1217	2998	8.7967E-5
			5)	quo	1961	835	2.4500481E-5
			6)	quí	2129	599	1.7575794E-5
			7)	qué	2428	363	1.0651108E-5
	7)	e	0	0	0.0
		1)	en	0	0	0.0
			1)	ent	10	216559	0.0063542514
			2)	enh	128	35636	0.0010456278
			3)	end	216	23421	6.872165E-4
			4)	ens	268	19345	5.6761893E-4
			5)	enc	372	14257	4.1832737E-4
			6)	ena	457	11857	3.4790684E-4
			7)	enç	506	10586	3.1061328E-4
			8)	env	520	10325	3.0295504E-4
			9)	eno	575	9156	2.6865437E-4
			10)	ene	982	4512	1.3239062E-4
			11)	enq	1394	2225	6.528571E-5
			12)	eni	1587	1600	4.694703E-5
			13)	enf	1870	968	2.8402954E-5
			14)	ená	1978	815	2.3913644E-5
			15)	enu	1979	812	2.3825618E-5
			16)	eng	2221	517	1.51697595E-5
			17)	ené	2266	472	1.3849374E-5
			18)	enó	2291	450	1.3203852E-5
			19)	enr	2490	330	9.682825E-6
			20)	en_	2721	231	6.7779774E-6
			21)	enã	2732	227	6.66061E-6
		2)	es	0	0	0.0
			1)	es_	15	158316	0.0046452913
			2)	est	26	124782	0.00366134
			3)	ess	64	65209	0.0019133555
			4)	esp	131	35163	0.0010317491
			5)	ese	149	32431	9.51587E-4
			6)	esc	437	12297	3.6081727E-4
			7)	esa	443	12148	3.5644532E-4
			8)	esm	558	9439	2.7695813E-4
			9)	eso	863	5440	1.596199E-4
			10)	esi	1043	4114	1.2071255E-4
			11)	esu	1136	3595	1.05484105E-4
			12)	esf	1246	2870	8.4211235E-5
			13)	esd	1359	2368	6.9481604E-5
			14)	esã	1467	1985	5.824366E-5
			15)	esq	1706	1298	3.808578E-5
			16)	esí	1918	895	2.6260996E-5
			17)	esl	1929	886	2.5996918E-5
			18)	esv	2245	500	1.4670947E-5
			19)	esg	2469	343	1.0064269E-5
			20)	esn	2644	261	7.658235E-6
		3)	em	0	0	0.0
			1)	em_	20	133313	0.003911656
			2)	emo	163	30858	9.0543216E-4
			3)	emp	231	21800	6.396533E-4
			4)	ema	294	17881	5.246624E-4
			5)	eme	436	12298	3.608466E-4
			6)	emb	718	7075	2.075939E-4
			7)	emi	1322	2551	7.4851174E-5
			8)	emá	2060	709	2.0803403E-5
			9)	ems	2286	456	1.3379904E-5
			10)	emu	2308	440	1.2910434E-5
			11)	emã	2336	422	1.2382279E-5
			12)	emn	2427	364	1.0680449E-5
		4)	er	0	0	0.0
			1)	er_	49	77609	0.002277195
			2)	era	111	39072	0.0011464464
			3)	eri	184	27415	8.0440805E-4
			4)	ere	189	26959	7.9102814E-4
			5)	erm	345	15460	4.536257E-4
			6)	erc	367	14496	4.2534008E-4
			7)	erá	427	12556	3.6841683E-4
			8)	erv	464	11700	3.4330017E-4
			9)	ero	486	11099	3.256657E-4
			10)	ert	492	10854	3.1847693E-4
			11)	ern	495	10827	3.176847E-4
			12)	err	516	10386	3.047449E-4
			13)	erd	675	7537	2.2114985E-4
			14)	erg	681	7509	2.2032828E-4
			15)	ers	720	7043	2.0665496E-4
			16)	erã	1065	4013	1.1774902E-4
			17)	erí	1140	3569	1.0472122E-4
			18)	erê	1253	2831	8.30669E-5
			19)	erf	1630	1486	4.3602053E-5
			20)	erp	1880	951	2.7904141E-5
			21)	erb	2149	579	1.6988957E-5
			22)	erl	2168	560	1.643146E-5
			23)	erç	2326	429	1.2587672E-5
			24)	erâ	2791	205	6.0150883E-6
		5)	el	0	0	0.0
			1)	ela	95	49029	0.0014386037
			2)	el_	226	22150	6.4992293E-4
			3)	ele	261	19880	5.8331684E-4
			4)	elo	310	17118	5.0227455E-4
			5)	elh	668	7688	2.2558049E-4
			6)	eli	784	6227	1.8271197E-4
			7)	elm	1541	1758	5.158305E-5
			8)	elg	2275	466	1.3673322E-5
		6)	ec	0	0	0.0
			1)	ect	125	36442	0.0010692773
			2)	ece	161	31332	9.1934024E-4
			3)	eci	199	25370	7.4440386E-4
			4)	eco	322	16485	4.8370112E-4
			5)	ecu	836	5742	1.6848116E-4
			6)	ecç	1009	4308	1.2640488E-4
			7)	ecl	1249	2848	8.356571E-5
			8)	eca	1351	2380	6.983371E-5
			9)	ecí	1558	1681	4.9323724E-5
			10)	ecn	1584	1603	4.7035057E-5
			11)	ecr	2140	585	1.7165008E-5
			12)	ech	2231	511	1.4993708E-5
			13)	ecc	2694	239	7.0127126E-6
		7)	ei	0	0	0.0
			1)	eit	143	33308	9.773198E-4
			2)	eir	208	24157	7.0881215E-4
			3)	eia	581	9129	2.6786214E-4
			4)	eis	599	8815	2.586488E-4
			5)	eio	808	6008	1.7628609E-4
			6)	ei_	822	5792	1.6994825E-4
			7)	eix	1142	3561	1.04486484E-4
			8)	eiç	1737	1222	3.5855795E-5
			9)	ein	2228	512	1.502305E-5
			10)	eiv	2631	268	7.863628E-6
		8)	eg	0	0	0.0
			1)	egu	181	27993	8.2136766E-4
			2)	egi	406	13024	3.8214884E-4
			3)	ega	431	12397	3.6375146E-4
			4)	ego	694	7344	2.1548687E-4
			5)	egr	834	5748	1.686572E-4
			6)	ege	1831	1039	3.0486228E-5
			7)	egí	2164	568	1.6666196E-5
			8)	egá	2623	272	7.980995E-6
			9)	egó	2801	201	5.8977207E-6
		9)	ev	0	0	0.0
			1)	eve	196	25900	7.5995503E-4
			2)	evi	507	10566	3.1002646E-4
			3)	eva	812	5957	1.7478966E-4
			4)	evo	1188	3159	9.269104E-5
			5)	evê	2042	726	2.1302216E-5
		10)	eu	0	0	0.0
			1)	eu_	238	21469	6.299411E-4
			2)	eur	411	12842	3.768086E-4
			3)	eus	666	7706	2.2610863E-4
			4)	eun	1500	1870	5.4869342E-5
			5)	eut	2604	280	8.21573E-6
		11)	ef	0	0	0.0
			1)	efe	286	18396	5.397735E-4
			2)	efi	632	8182	2.4007537E-4
			3)	efo	837	5736	1.6830511E-4
			4)	efl	1634	1470	4.3132583E-5
			5)	efa	1799	1092	3.204135E-5
			6)	efu	1871	965	2.8314927E-5
			7)	efí	2091	663	1.9453675E-5
		12)	ed	0	0	0.0
			1)	edi	300	17539	5.146275E-4
			2)	ede	846	5600	1.6431461E-4
			3)	eda	850	5561	1.6317028E-4
			4)	edu	1073	3982	1.1683942E-4
			5)	edo	1679	1361	3.993432E-5
		13)	ep	0	0	0.0
			1)	epu	387	13621	3.9966594E-4
			2)	epr	986	4466	1.310409E-4
			3)	epe	1171	3273	9.603602E-5
			4)	epa	1186	3185	9.3453935E-5
			5)	epo	1291	2634	7.7286546E-5
			6)	epç	1775	1136	3.333239E-5
			7)	ept	2048	718	2.106748E-5
			8)	epi	2145	580	1.70183E-5
			9)	epc	2489	330	9.682825E-6
		14)	eq	0	0	0.0
			1)	equ	419	12702	3.7270074E-4
		15)	ej	0	0	0.0
			1)	eja	461	11794	3.460583E-4
			2)	ejo	1559	1679	4.926504E-5
			3)	eje	1829	1041	3.054491E-5
			4)	eju	1934	883	2.5908892E-5
			5)	ejá	2530	309	9.066645E-6
		16)	ex	0	0	0.0
			1)	exi	512	10452	3.0668147E-4
			2)	ext	615	8567	2.51372E-4
			3)	exp	641	8088	2.3731723E-4
			4)	exe	656	7968	2.337962E-4
			5)	exc	969	4630	1.3585297E-4
			6)	exa	1482	1931	5.66592E-5
			7)	exo	1687	1345	3.946485E-5
			8)	exu	2177	552	1.6196725E-5
			9)	exã	2363	403	1.18247835E-5
			10)	exí	2503	326	9.565458E-6
		17)	et	0	0	0.0
			1)	ete	552	9561	2.8053785E-4
			2)	eta	855	5520	1.6196725E-4
			3)	eti	924	4979	1.4609328E-4
			4)	etu	1365	2335	6.851332E-5
			5)	eto	1447	2040	5.9857462E-5
			6)	etr	1580	1611	4.726979E-5
			7)	etê	1652	1415	4.151878E-5
			8)	etá	2102	638	1.8720128E-5
			9)	etc	2260	477	1.3996083E-5
		18)	ez	0	0	0.0
			1)	ez_	553	9523	2.7942285E-4
			2)	eza	1091	3863	1.13347734E-4
			3)	eze	1338	2453	7.1975664E-5
		19)	ea	0	0	0.0
			1)	eal	672	7597	2.2291037E-4
			2)	ead	1133	3602	1.05689505E-4
			3)	ear	1618	1505	4.415955E-5
			4)	eam	1651	1420	4.1665488E-5
			5)	ea_	1746	1208	3.544501E-5
			6)	eas	1789	1115	3.2716212E-5
			7)	eaç	1827	1047	3.0720963E-5
			8)	eac	2156	574	1.6842247E-5
			9)	eag	2219	518	1.5199101E-5
			10)	eai	2376	398	1.1678074E-5
			11)	eab	2445	353	1.0357689E-5
			12)	eaf	2672	250	7.3354736E-6
		20)	eb	0	0	0.0
			1)	eba	759	6587	1.9327506E-4
			2)	ebe	1583	1606	4.712308E-5
			3)	ebr	1757	1172	3.43887E-5
			4)	ebi	2002	771	2.26226E-5
			5)	ebo	2573	292	8.567833E-6
		21)	eç	0	0	0.0
			1)	eço	1121	3659	1.0736199E-4
			2)	eça	1269	2736	8.0279424E-5
		22)	eo	0	0	0.0
			1)	eoc	1211	3050	8.949278E-5
			2)	eo_	1859	984	2.8872424E-5
			3)	eor	2285	457	1.3409245E-5
			4)	eos	2352	410	1.2030177E-5
			5)	eol	2611	277	8.127705E-6
			6)	eog	2684	246	7.218106E-6
		23)	ee	0	0	0.0
			1)	een	1277	2692	7.898838E-5
			2)	ees	2709	236	6.924687E-6
			3)	eem	2724	230	6.7486358E-6
		24)	eú	0	0	0.0
			1)	eúd	1949	855	2.508732E-5
		25)	eí	0	0	0.0
			1)	eíc	2113	617	1.8103949E-5
		26)	eá	0	0	0.0
			1)	eá_	2634	267	7.8342855E-6
	8)	u	0	0	0.0
		1)	ue	0	0	0.0
			1)	ue_	12	187336	0.005496793
			2)	uer	369	14383	4.2202446E-4
			3)	ues	390	13485	3.9567545E-4
			4)	uem	1058	4033	1.18335854E-4
			5)	uen	1117	3701	1.0859435E-4
			6)	uel	1237	2919	8.5648986E-5
			7)	uec	1444	2042	5.9916147E-5
			8)	uei	1708	1296	3.8027094E-5
			9)	uea	2341	418	1.2264912E-5
			10)	uez	2378	397	1.1648732E-5
			11)	ued	2637	266	7.804943E-6
		2)	um	0	0	0.0
			1)	uma	66	64688	0.0018980685
			2)	um_	79	56548	0.0016592254
			3)	ume	617	8548	2.508145E-4
			4)	umi	1098	3834	1.1249682E-4
			5)	ump	1433	2069	6.070838E-5
			6)	umo	1790	1111	3.2598844E-5
			7)	umb	2552	301	8.83191E-6
		3)	ur	0	0	0.0
			1)	ura	177	28401	8.333391E-4
			2)	uro	295	17760	5.2111206E-4
			3)	urs	1149	3489	1.02373866E-4
			4)	urí	1377	2299	6.745701E-5
			5)	urg	1419	2129	6.246889E-5
			6)	ure	1598	1558	4.571467E-5
			7)	uri	1824	1057	3.101438E-5
			8)	urt	1895	922	2.7053225E-5
			9)	urc	2176	554	1.625541E-5
			10)	urb	2310	439	1.2881092E-5
			11)	urp	2402	378	1.1091236E-5
			12)	urd	2466	344	1.0093611E-5
			13)	urn	2756	216	6.3378493E-6
		4)	ua	0	0	0.0
			1)	ual	228	21836	6.407096E-4
			2)	ua_	408	12995	3.812979E-4
			3)	uan	428	12542	3.6800603E-4
			4)	uas	669	7682	2.2540442E-4
			5)	uaç	730	6880	2.0187223E-4
			6)	uad	854	5529	1.6223133E-4
			7)	uai	875	5357	1.5718452E-4
			8)	uar	959	4675	1.3717335E-4
			9)	uam	1689	1337	3.923011E-5
			10)	uat	2007	764	2.2417207E-5
		5)	ui	0	0	0.0
			1)	uit	279	18685	5.482533E-4
			2)	ui_	633	8159	2.3940051E-4
			3)	uir	647	8007	2.3494054E-4
			4)	uin	832	5750	1.687159E-4
			5)	uiç	971	4607	1.3517811E-4
			6)	uil	1088	3882	1.1390523E-4
			7)	uid	1294	2626	7.7051816E-5
			8)	uis	1586	1600	4.694703E-5
			9)	uiu	1899	919	2.6965201E-5
			10)	uim	1931	884	2.5938234E-5
			11)	uip	2061	707	2.074472E-5
			12)	uiv	2281	458	1.3438587E-5
			13)	uia	2515	320	9.389406E-6
		6)	ut	0	0	0.0
			1)	uta	288	18362	5.387759E-4
			2)	utr	426	12557	3.6844617E-4
			3)	uto	501	10773	3.1610022E-4
			4)	uti	711	7160	2.1008796E-4
			5)	utu	763	6485	1.9028218E-4
			6)	ute	1798	1096	3.2158714E-5
			7)	utó	2751	218	6.396533E-6
		7)	un	0	0	0.0
			1)	und	332	15938	4.6765112E-4
			2)	uni	375	14139	4.1486503E-4
			3)	unt	490	10985	3.223207E-4
			4)	uns	842	5674	1.664859E-4
			5)	unc	890	5247	1.5395692E-4
			6)	una	1635	1469	4.3103242E-5
			7)	unç	1776	1134	3.3273707E-5
			8)	uno	2293	449	1.317451E-5
			9)	unh	2337	421	1.2352937E-5
			10)	une	2567	293	8.597175E-6
		8)	ul	0	0	0.0
			1)	ula	353	15101	4.4309194E-4
			2)	ult	475	11465	3.364048E-4
			3)	ulo	1026	4209	1.2350004E-4
			4)	ulh	1251	2837	8.324295E-5
			5)	ulg	1619	1503	4.4100867E-5
			6)	uld	1752	1182	3.4682118E-5
			7)	uls	2215	520	1.5257785E-5
			8)	ulp	2235	508	1.4905682E-5
		9)	uç	0	0	0.0
			1)	uçã	468	11640	3.4153965E-4
			2)	uçõ	1683	1357	3.981695E-5
			3)	uça	2655	256	7.511525E-6
		10)	us	0	0	0.0
			1)	ust	597	8828	2.5903023E-4
			2)	us_	637	8120	2.3825618E-4
			3)	usa	995	4404	1.292217E-4
			4)	usi	1400	2204	6.466953E-5
			5)	usã	1517	1824	5.3519616E-5
			6)	uss	1526	1792	5.2580675E-5
			7)	use	1589	1595	4.680032E-5
			8)	uso	1648	1428	4.1900224E-5
			9)	usc	1815	1069	3.1366486E-5
			10)	usõ	1852	997	2.9253868E-5
			11)	usp	1964	828	2.4295088E-5
			12)	usu	2296	445	1.30571425E-5
			13)	usê	2343	416	1.2206227E-5
		11)	ud	0	0	0.0
			1)	udo	717	7097	2.0823942E-4
			2)	uda	809	5987	1.7566992E-4
			3)	ude	1206	3080	9.037303E-5
			4)	udi	1397	2221	6.5168344E-5
			5)	udá	2702	237	6.954029E-6
		12)	ug	0	0	0.0
			1)	uga	797	6050	1.7751846E-4
			2)	ugi	1825	1056	3.098504E-5
			3)	uge	2035	739	2.168366E-5
			4)	ugu	2057	710	2.0832744E-5
		13)	up	0	0	0.0
			1)	upo	941	4791	1.4057702E-4
			2)	upa	1003	4329	1.2702106E-4
			3)	upe	1532	1776	5.2111205E-5
			4)	upl	1916	900	2.6407704E-5
			5)	upr	2069	702	2.0598009E-5
			6)	upç	2584	286	8.391782E-6
		14)	uz	0	0	0.0
			1)	uzi	983	4511	1.3236128E-4
			2)	uz_	1894	923	2.7082568E-5
			3)	uze	2474	340	9.976244E-6
			4)	uza	2524	311	9.125329E-6
		15)	ub	0	0	0.0
			1)	ubs	1126	3633	1.065991E-4
			2)	ubl	1588	1599	4.691769E-5
			3)	ubm	2119	611	1.7927898E-5
			4)	ube	2160	569	1.6695538E-5
			5)	ubr	2162	568	1.6666196E-5
			6)	ubi	2626	269	7.89297E-6
			7)	ubv	2743	222	6.5139006E-6
			8)	ubj	2746	220	6.455217E-6
		16)	uê	0	0	0.0
			1)	uên	1214	3010	8.83191E-5
			2)	uê_	2630	268	7.863628E-6
		17)	uc	0	0	0.0
			1)	uco	1254	2825	8.289085E-5
			2)	uci	1499	1871	5.4898683E-5
			3)	uca	1658	1397	4.0990624E-5
			4)	uce	1760	1168	3.4271332E-5
			5)	ucl	1991	780	2.2886677E-5
			6)	ucr	2192	540	1.5844622E-5
		18)	uí	0	0	0.0
			1)	uíd	1276	2694	7.904706E-5
			2)	uím	2292	449	1.317451E-5
			3)	uíz	2298	443	1.2998459E-5
			4)	uív	2423	365	1.0709791E-5
			5)	uír	2429	361	1.0592424E-5
			6)	uís	2499	326	9.565458E-6
			7)	uín	2787	207	6.073772E-6
		19)	uf	0	0	0.0
			1)	ufi	1435	2059	6.041496E-5
			2)	ufr	2701	237	6.954029E-6
		20)	uv	0	0	0.0
			1)	uvi	1610	1527	4.480507E-5
			2)	uve	1719	1254	3.6794736E-5
		21)	uo	0	0	0.0
			1)	uos	1697	1316	3.8613933E-5
			2)	uo_	1992	776	2.2769309E-5
			3)	uot	2006	765	2.244655E-5
		22)	ué	0	0	0.0
			1)	uém	1803	1087	3.189464E-5
			2)	uér	2539	306	8.97862E-6
		23)	uj	0	0	0.0
			1)	uja	2044	725	2.1272874E-5
			2)	ujo	2095	657	1.9277624E-5
			3)	uje	2232	510	1.4964366E-5
		24)	ux	0	0	0.0
			1)	uxí	2238	505	1.4817657E-5
			2)	uxo	2462	347	1.0181637E-5
	9)	n	0	0	0.0
		1)	nt	0	0	0.0
			1)	nte	13	167971	0.0049285875
			2)	nto	51	74980	0.0022000552
			3)	nta	84	53238	0.0015621037
			4)	ntr	121	37530	0.0011012013
			5)	nti	256	20148	5.9118046E-4
			6)	ntu	1161	3369	9.885284E-5
			7)	ntá	1304	2599	7.625958E-5
			8)	ntã	1682	1358	3.984629E-5
			9)	ntí	1845	1024	3.00461E-5
			10)	nté	2037	735	2.1566291E-5
			11)	ntê	2723	230	6.7486358E-6
		2)	no	0	0	0.0
			1)	no_	80	56208	0.0016492492
			2)	nos	94	49395	0.0014493428
			3)	nov	574	9181	2.6938794E-4
			4)	nom	618	8456	2.4811504E-4
			5)	nor	772	6351	1.8635037E-4
			6)	nou	1560	1678	4.92357E-5
			7)	nol	1595	1566	4.5949408E-5
			8)	not	1617	1506	4.418889E-5
			9)	noi	2144	580	1.70183E-5
			10)	noc	2155	574	1.6842247E-5
			11)	nop	2450	351	1.0299004E-5
			12)	nob	2718	234	6.8660033E-6
			13)	nog	2770	212	6.2204813E-6
			14)	noç	2773	211	6.1911396E-6
			15)	nof	2777	210	6.1617975E-6
		3)	nã	0	0	0.0
			1)	não	85	52435	0.0015385422
		4)	nc	0	0	0.0
			1)	nci	101	44173	0.0012961195
			2)	nce	460	11795	3.4608765E-4
			3)	nco	498	10798	3.1683376E-4
			4)	ncl	780	6259	1.8365092E-4
			5)	ncí	1083	3929	1.152843E-4
			6)	ncr	1199	3099	9.093053E-5
			7)	nca	1219	2980	8.743884E-5
			8)	ncu	1856	989	2.9019133E-5
			9)	ncê	2270	470	1.379069E-5
			10)	nch	2475	340	9.976244E-6
		5)	na	0	0	0.0
			1)	na_	105	41938	0.0012305403
			2)	nas	320	16504	4.842586E-4
			3)	nal	348	15284	4.484615E-4
			4)	nad	544	9744	2.8590742E-4
			5)	nac	652	7987	2.343537E-4
			6)	nai	732	6863	2.0137342E-4
			7)	nan	749	6662	1.954757E-4
			8)	nar	806	6018	1.7657952E-4
			9)	nat	976	4527	1.3283076E-4
			10)	nam	1038	4141	1.2150478E-4
			11)	naç	1054	4055	1.1898138E-4
			12)	nav	1723	1242	3.644263E-5
			13)	nag	2239	505	1.4817657E-5
			14)	naq	2375	399	1.1707416E-5
		6)	nh	0	0	0.0
			1)	nho	153	31957	9.376789E-4
			2)	nha	314	16855	4.945576E-4
			3)	nhe	741	6759	1.9832185E-4
			4)	nhã	1552	1708	5.0115956E-5
			5)	nhu	1724	1240	3.638395E-5
			6)	nhi	2301	443	1.2998459E-5
		7)	nd	0	0	0.0
			1)	ndo	162	30973	9.0880645E-4
			2)	nde	205	24830	7.285592E-4
			3)	nda	273	19047	5.5887504E-4
			4)	ndi	410	12880	3.779236E-4
			5)	ndu	1286	2664	7.8166806E-5
			6)	ndú	1638	1457	4.275114E-5
			7)	ndê	1686	1349	3.9582214E-5
			8)	ndá	2153	575	1.6871589E-5
			9)	ndí	2380	397	1.1648732E-5
		8)	ns	0	0	0.0
			1)	nst	307	17200	5.0468056E-4
			2)	nsi	423	12593	3.6950246E-4
			3)	nse	533	10078	2.957076E-4
			4)	ns_	564	9287	2.7249818E-4
			5)	nsa	604	8756	2.569176E-4
			6)	nso	861	5455	1.6006004E-4
			7)	nsu	907	5100	1.4964366E-4
			8)	nsp	908	5067	1.4867538E-4
			9)	nsá	1371	2312	6.783846E-5
			10)	nsf	1476	1946	5.7099325E-5
			11)	nsc	1524	1800	5.281541E-5
			12)	nsã	1527	1791	5.255133E-5
			13)	nsõ	1869	970	2.8461636E-5
			14)	nsm	1889	933	2.7375987E-5
			15)	nsí	2084	668	1.9600386E-5
		9)	ne	0	0	0.0
			1)	nes	341	15581	4.5717604E-4
			2)	nec	466	11686	3.4288937E-4
			3)	neg	1066	4012	1.17719675E-4
			4)	ner	1120	3660	1.0739133E-4
			5)	nem	1147	3502	1.02755315E-4
			6)	nen	1228	2940	8.6265165E-5
			7)	nei	1504	1856	5.4458556E-5
			8)	ne_	1505	1856	5.4458556E-5
			9)	nef	1549	1725	5.0614766E-5
			10)	nea	1688	1342	3.937682E-5
			11)	net	1773	1138	3.3391076E-5
			12)	nel	1867	971	2.8490978E-5
			13)	nex	2249	491	1.440687E-5
			14)	neu	2430	361	1.0592424E-5
			15)	neq	2577	288	8.450465E-6
			16)	neo	2597	282	8.274414E-6
			17)	nev	2681	246	7.218106E-6
		10)	nç	0	0	0.0
			1)	nça	351	15145	4.4438298E-4
			2)	nçã	677	7530	2.2094446E-4
			3)	nçõ	1326	2512	7.370684E-5
			4)	nço	2039	731	2.1448925E-5
		11)	ni	0	0	0.0
			1)	nic	379	14014	4.111973E-4
			2)	nid	865	5418	1.5897438E-4
			3)	nit	888	5276	1.5480783E-4
			4)	nif	909	5057	1.4838195E-4
			5)	niz	929	4950	1.4524237E-4
			6)	nio	942	4787	1.4045964E-4
			7)	nis	961	4660	1.3673323E-4
			8)	nim	1064	4014	1.1777836E-4
			9)	niã	1134	3598	1.0557214E-4
			10)	nia	1666	1378	4.043313E-5
			11)	nir	1744	1216	3.5679743E-5
			12)	niç	1808	1082	3.1747928E-5
			13)	nin	1872	964	2.8285585E-5
			14)	nie	1901	918	2.6935859E-5
			15)	nib	2014	760	2.2299839E-5
			16)	niõ	2041	727	2.1331556E-5
			17)	niv	2136	593	1.7399743E-5
			18)	nil	2707	236	6.924687E-6
		12)	nv	0	0	0.0
			1)	nvo	562	9348	2.7428803E-4
			2)	nve	739	6803	1.996129E-4
			3)	nvi	1314	2571	7.543801E-5
			4)	nvé	2785	208	6.1031137E-6
		13)	nu	0	0	0.0
			1)	num	726	6956	2.0410221E-4
			2)	nua	892	5227	1.5337009E-4
			3)	nun	1255	2813	8.253875E-5
			4)	nut	1900	919	2.6965201E-5
			5)	nuc	1945	857	2.5146002E-5
			6)	nui	2158	571	1.6754222E-5
			7)	nue	2463	347	1.0181637E-5
			8)	nul	2769	212	6.2204813E-6
			9)	nuo	2772	211	6.1911396E-6
		14)	nf	0	0	0.0
			1)	nfo	810	5967	1.7508309E-4
			2)	nfe	1252	2836	8.3213614E-5
			3)	nfi	1293	2633	7.725721E-5
			4)	nfl	1389	2240	6.572584E-5
			5)	nfr	1408	2163	6.346652E-5
			6)	nfa	2256	480	1.4084109E-5
			7)	nfu	2277	465	1.364398E-5
		15)	ní	0	0	0.0
			1)	nív	814	5919	1.7367466E-4
			2)	níc	1769	1150	3.3743177E-5
		16)	nó	0	0	0.0
			1)	nóm	919	5014	1.4712026E-4
			2)	nós	1012	4286	1.2575935E-4
		17)	nq	0	0	0.0
			1)	nqu	1071	3986	1.1695679E-4
		18)	nj	0	0	0.0
			1)	nju	1191	3139	9.210421E-5
		19)	nú	0	0	0.0
			1)	núm	1243	2889	8.476873E-5
		20)	ng	0	0	0.0
			1)	ngu	1340	2433	7.138883E-5
			2)	nge	1356	2370	6.9540285E-5
			3)	ngo	1462	1999	5.8654445E-5
			4)	ngi	1602	1548	4.5421253E-5
			5)	ngr	1612	1520	4.4599677E-5
